recording_id,atlas_region,base_region,side,n_rois_total,n_present_rois,n_valid_regions,n_time,n_windows,FCS,FCV,FCS_z,FCV_z
2018-10-19_1,LO_R,LO,R,40,28,67,2000,247,0.09762247810568189,0.24695125097239704,-1.5414277293248813,-0.07369955022215881
2018-10-19_1,LOP_R,LOP,R,24,1,67,2000,247,0.019361248986715596,0.19320399071159353,-3.132153298172731,-4.776972451661333
2018-10-19_1,MB_R,MB,R,16,16,67,2000,247,0.2208198949480866,0.23845118554030054,0.9626638009693518,-0.8175165785367042
2018-10-19_1,ME_R,ME,R,129,24,67,2000,247,0.13361371102778502,0.246446002538603,-0.8098755277038474,-0.11791243206259548
2018-10-19_1,OTU_R,OTU,R,3,3,67,2000,247,0.1644954090309732,0.25246038057621745,-0.1821789380114686,0.4083890223010635
2018-10-19_1,PLP_R,PLP,R,15,15,67,2000,247,0.188608265193927,0.2550199284141107,0.3079352253893388,0.6323679177365903
2018-10-19_1,PVLP_R,PVLP,R,17,17,67,2000,247,0.18465157322977843,0.2509200214369006,0.22751212002437804,0.2735964884439211
2018-10-19_1,SCL_R,SCL,R,6,6,67,2000,247,0.18254183042281974,0.24820090181625667,0.18462981591923197,0.03565391117598268
2018-10-19_1,SIP_R,SIP,R,6,6,67,2000,247,0.2036526382063556,0.2583160692238312,0.6137248109550862,0.9208040105618084
2018-10-19_1,SLP_R,SLP,R,22,22,67,2000,247,0.14232488819918476,0.2729375604449034,-0.6328134956183962,2.2002899435192327
2018-10-19_1,SMP_R,SMP,R,21,21,67,2000,247,0.1902041460556207,0.2514219002813083,0.3403728515307849,0.3175145069113594
2018-10-19_1,SPS_R,SPS,R,12,12,67,2000,247,0.23082978267115245,0.25143686993654046,1.1661232217020907,0.3188244597062693
2018-10-19_1,VES_R,VES,R,6,6,67,2000,247,0.19853184460759213,0.24526929020764487,0.5096403568512169,-0.22088324754471483
2018-10-19_1,WED_R,WED,R,1,1,67,2000,247,0.08629223822873365,0.24310596710357854,-1.771724422545014,-0.4101896211727044
2018-10-19_1,EB,EB,midline,3,3,67,2000,247,0.20928668729311192,0.24055351426842306,0.7282416162664815,-0.6335476526990709
2018-10-19_1,FB,FB,midline,13,13,67,2000,247,0.24885354447480043,0.24001421754738886,1.5324714003679663,-0.6807400052314088
2018-10-19_1,FLA,FLA,midline,6,6,67,2000,247,0.1759376187095601,0.25230399893855426,0.05039363597888118,0.394704501171336
2018-10-19_1,NO,NO,midline,1,1,67,2000,247,0.1462340261324548,0.24608240156865627,-0.5533569660876241,-0.14973013924598055
2018-10-19_1,PB,PB,midline,1,1,67,2000,247,0.10096429406467293,0.2506721298162464,-1.4735024979913685,0.2519041838267316
2018-10-19_1,PRW,PRW,midline,7,7,67,2000,247,0.18718879057969304,0.2468736812994172,0.2790832051922116,-0.08048745604525122
2018-10-19_1,SAD,SAD,midline,20,20,67,2000,247,0.23403985148139178,0.24533962421510974,1.231370580984507,-0.21472851463825682
2018-10-19_1,SOG,SOG,midline,74,71,67,2000,247,0.26765073563757463,0.24851352942292398,1.9145401838736849,0.06301108144931933
2018-10-19_2,AL_L,AL,L,22,22,67,2000,247,0.15816680693304486,0.2410988465052522,-0.3436794556776726,1.0000400616859615
2018-10-19_2,AME_L,AME,L,1,1,67,2000,247,0.050807584872167216,0.18925912328392314,-1.9698710231002818,-1.7126175479755021
2018-10-19_2,AMMC_L,AMMC,L,4,4,67,2000,247,0.19065234937840236,0.21742936214370728,0.14838554045124747,-0.23853149850497457
2018-10-19_2,ATL_L,ATL,L,1,1,67,2000,247,0.17244947923109788,0.2401425849704541,-0.12733696729615374,0.9500010188824044
2018-10-19_2,AVLP_L,AVLP,L,34,34,67,2000,247,0.19042861424410712,0.23929984232663745,0.14499657971044796,0.9059021675830815
2018-10-19_2,CRE_L,CRE,L,10,10,67,2000,247,0.19520017816031474,0.21883007457796994,0.21727241084077084,-0.16523532700484053
2018-10-19_2,EPA_L,EPA,L,1,1,67,2000,247,0.15660696649667538,0.19445530434662817,-0.36730667014007323,-1.4407129307238784
2018-10-19_2,GA_L,GA,L,1,1,67,2000,247,0.11822036683498477,0.21743110249681818,-0.9487561578838609,-0.23844042969101448
2018-10-19_2,GOR_L,GOR,L,1,1,67,2000,247,0.15755699829333078,0.20400347838277477,-0.352916348872392,-0.9410781844706739
2018-10-19_2,IB_L,IB,L,3,3,67,2000,247,0.20783118424944794,0.21187945670349623,0.40859678145296346,-0.5289457270110367
2018-10-19_2,ICL_L,ICL,L,8,8,67,2000,247,0.20641622059209072,0.2540140444057777,0.38716404448231945,1.6758636905191013
2018-10-19_2,IPS_L,IPS,L,8,8,67,2000,247,0.24209979781399818,0.2188566029377715,0.9276703117579398,-0.16384715684080747
2018-10-19_2,IVLP_L,IVLP,L,7,7,67,2000,247,0.19074144355104203,0.22048011322322644,0.14973506766904865,-0.07889246849496052
2018-10-19_2,LAL_L,LAL,L,5,5,67,2000,247,0.23527768371465896,0.225145484281173,0.8243343876763599,0.1652360398344603
2018-10-19_2,LB_L,LB,L,1,1,67,2000,247,0.09975930699584093,0.20302036968123413,-1.2283895164329428,-0.9925220798975957
2018-10-19_2,LH_L,LH,L,11,11,67,2000,247,0.13950806966078638,0.22829988719248206,-0.6263070737661771,0.3302989400503347
2018-10-19_2,LO_L,LO,L,39,23,67,2000,247,0.05737559699032831,0.19557376499680748,-1.870384032451015,-1.382186368364311
2018-10-19_2,LOP_L,LOP,L,22,0,67,2000,247,,,,
2018-10-19_2,MB_L,MB,L,16,16,67,2000,247,0.2696356850642362,0.22385005088879495,1.3447618926045786,0.0974488868313349
2018-10-19_2,ME_L,ME,L,131,17,67,2000,247,0.06530393555370519,0.19359429775350573,-1.7502919055899988,-1.4857674939365404
2018-10-19_2,OTU_L,OTU,L,4,4,67,2000,247,0.1710820614238071,0.23811708194450862,-0.14804951778481915,0.844010943023692
2018-10-19_2,PLP_L,PLP,L,13,13,67,2000,247,0.23869632642185193,0.21865624014937407,0.8761172511858923,-0.17433169666596765
2018-10-19_2,PVLP_L,PVLP,L,11,11,67,2000,247,0.23042675196247708,0.20969625076726922,0.7508563560912616,-0.6431880459964048
2018-10-19_2,SCL_L,SCL,L,8,8,67,2000,247,0.18733694449218186,0.26474132361913993,0.09816644082414432,2.2371983925747174
2018-10-19_2,SIP_L,SIP,L,7,7,67,2000,247,0.16520552021643461,0.2740617585147289,-0.23706266051811611,2.724916055281511
2018-10-19_2,SLP_L,SLP,L,23,23,67,2000,247,0.1961809016625275,0.26441718347423315,0.23212762549915583,2.22023685852246
2018-10-19_2,SMP_L,SMP,L,22,22,67,2000,247,0.2557540476682988,0.24829693586122498,1.1344939599393145,1.3767000948257395
2018-10-19_2,SPS_L,SPS,L,15,15,67,2000,247,0.2796615142009369,0.21604446182524087,1.4966251278772549,-0.31100025709519813
2018-10-19_2,VES_L,VES,L,6,6,67,2000,247,0.24118865975645878,0.22343394448770648,0.9138691217205511,0.07567496279778492
2018-10-19_2,WED_L,WED,L,1,1,67,2000,247,0.09243648218301605,0.1920361516459062,-1.3393098056427166,-1.5673018199918383
2018-10-19_2,AL_R,AL,R,23,23,67,2000,247,0.23702827928268058,0.24495543465156572,0.8508510081961126,1.2018467560959964
2018-10-19_2,AME_R,AME,R,1,1,67,2000,247,0.03439619424511045,0.18476231828131398,-2.218457632942376,-1.9479253689183533
2018-10-19_2,AMMC_R,AMMC,R,4,4,67,2000,247,0.13103957570285327,0.20719995628608445,-0.7545810422134441,-0.773813593348009
2018-10-19_2,ATL_R,ATL,R,1,1,67,2000,247,0.18784704732344362,0.21274426001984695,0.1058930702351315,-0.4836924897021993
2018-10-19_2,AVLP_R,AVLP,R,28,28,67,2000,247,0.2006924750458055,0.23280029271525343,0.30046532812832316,0.565795168218569
2018-10-19_2,CRE_R,CRE,R,8,8,67,2000,247,0.2354802666818017,0.22807798728557507,0.8274029523189405,0.3186874106352479
2018-10-19_2,EPA_R,EPA,R,1,1,67,2000,247,0.11072616861450811,0.19464190228527825,-1.0622722743086062,-1.430948674922103
2018-10-19_2,GA_R,GA,R,1,1,67,2000,247,0.05062775720144062,0.21375619235813514,-1.9725949087256736,-0.43074031736516466
2018-10-19_2,GOR_R,GOR,R,1,1,67,2000,247,0.16284046629821272,0.20725488066212197,-0.2728866043254899,-0.7709395227057341
2018-10-19_2,IB_R,IB,R,4,4,67,2000,247,0.2177399728504157,0.21104480955056587,0.558687180367459,-0.5726209592477562
2018-10-19_2,ICL_R,ICL,R,8,8,67,2000,247,0.23161387940462982,0.22852474700796746,0.7688380124299232,0.34206535490905765
2018-10-19_2,IPS_R,IPS,R,11,11,67,2000,247,0.25261017929987695,0.23126196291507511,1.0868731581891375,0.48529778552988645
2018-10-19_2,IVLP_R,IVLP,R,5,5,67,2000,247,0.16345514353168167,0.20707985469333967,-0.26357596556930507,-0.7800982430190849
2018-10-19_2,LAL_R,LAL,R,9,9,67,2000,247,0.24912175209020582,0.22177064827581555,1.034033254890304,-0.011361634736567035
2018-10-19_2,LB_R,LB,R,1,1,67,2000,247,0.055266270629873285,0.1971417487480572,-1.9023344198929915,-1.3001372602606038
2018-10-19_2,LH_R,LH,R,14,14,67,2000,247,0.14536511426657242,0.22637390031380386,-0.5375892499489888,0.22951632320941454
2018-10-19_2,LO_R,LO,R,40,28,67,2000,247,0.1280011468805954,0.20452233320009647,-0.800604730110211,-0.9139276639613725
2018-10-19_2,LOP_R,LOP,R,24,1,67,2000,247,0.033623116258974746,0.18629220440415664,-2.230167599518895,-1.8678698251160455
2018-10-19_2,MB_R,MB,R,16,16,67,2000,247,0.28462621181470604,0.23118386890933676,1.571826393677565,0.48121129961192277
2018-10-19_2,ME_R,ME,R,129,24,67,2000,247,0.07757254625639878,0.20744896794364745,-1.5644568102369614,-0.7607833662208557
2018-10-19_2,OTU_R,OTU,R,3,3,67,2000,247,0.18349985362896165,0.24135542648315778,0.04004525956535354,1.013466322211711
2018-10-19_2,PLP_R,PLP,R,15,15,67,2000,247,0.19967514434496497,0.2286346833888588,0.2850556169248561,0.3478180816149916
2018-10-19_2,PVLP_R,PVLP,R,17,17,67,2000,247,0.196278396263248,0.22287117889672206,0.23360439567797678,0.04622668900354105
2018-10-19_2,SCL_R,SCL,R,6,6,67,2000,247,0.2225616638069357,0.2374527206449631,0.6317222957836689,0.8092463913866712
2018-10-19_2,SIP_R,SIP,R,6,6,67,2000,247,0.23226706059618962,0.2384038649849879,0.7787318783254052,0.8590176627501173
2018-10-19_2,SLP_R,SLP,R,22,22,67,2000,247,0.20927342098559562,0.2442519670877654,0.4304426291922527,1.1650358604832702
2018-10-19_2,SMP_R,SMP,R,21,21,67,2000,247,0.2682199848257131,0.24112413612802713,1.3233179984919796,1.0013634114919199
2018-10-19_2,SPS_R,SPS,R,12,12,67,2000,247,0.27087028971206983,0.22333268920063315,1.3634626956550084,0.07037649845558105
2018-10-19_2,VES_R,VES,R,6,6,67,2000,247,0.24217325788121746,0.2264983857537926,0.9287830260600848,0.2360303698727384
2018-10-19_2,WED_R,WED,R,1,1,67,2000,247,0.10505583138720072,0.19607513277967936,-1.148162004193767,-1.355950905539021
2018-10-19_2,EB,EB,midline,3,3,67,2000,247,0.18729604744923664,0.22529856560669148,0.09754696515085454,0.1732464456923738
2018-10-19_2,FB,FB,midline,13,13,67,2000,247,0.21588117403825766,0.22684846437685063,0.5305315837094233,0.25434920689205787
2018-10-19_2,FLA,FLA,midline,6,6,67,2000,247,0.21029053444051776,0.2311339207542972,0.44584904972842754,0.4785976235651174
2018-10-19_2,NO,NO,midline,1,1,67,2000,247,0.13045362679937253,0.2105731563514486,-0.7634565272205969,-0.59730152388434
2018-10-19_2,PB,PB,midline,1,1,67,2000,247,0.17139403749768048,0.22409840804478723,-0.14332395391772249,0.11044486534456785
2018-10-19_2,PRW,PRW,midline,7,7,67,2000,247,0.17277999279357684,0.2119670339595921,-0.12233061238872614,-0.524363003658764
2018-10-19_2,SAD,SAD,midline,20,20,67,2000,247,0.27512997003230755,0.2366290063709902,1.4279849237758366,0.7661432524300971
2018-10-19_2,SOG,SOG,midline,74,71,67,2000,247,0.27257827530740053,0.24162863072304758,1.389333894412681,1.0277624934540746
2018-10-20_1,AL_L,AL,L,22,22,67,2000,247,0.18369054237061772,0.29166633918422125,0.9248995780478598,0.8451021233812787
2018-10-20_1,AME_L,AME,L,1,1,67,2000,247,0.06114823049211454,0.23574739090674807,-1.6673745533453654,-1.9106034977386568
2018-10-20_1,AMMC_L,AMMC,L,4,4,67,2000,247,0.1174525715870842,0.26334942269925765,-0.47630605897632333,-0.5503655728849867
2018-10-20_1,ATL_L,ATL,L,1,1,67,2000,247,0.13946078033091833,0.2842641541465604,-0.010741885015675754,0.48031981711123745
2018-10-20_1,AVLP_L,AVLP,L,34,34,67,2000,247,0.15849909636498016,0.2832716911008726,0.3919968376658323,0.4314108859170226
2018-10-20_1,CRE_L,CRE,L,10,10,67,2000,247,0.17567828066107732,0.28302994952373794,0.7554072741635753,0.41949777518284453
2018-10-20_1,EPA_L,EPA,L,1,1,67,2000,247,0.13812928611234487,0.26423899471577034,-0.03890846654981354,-0.5065271481325929
2018-10-20_1,GA_L,GA,L,1,1,67,2000,247,0.04066044384863492,0.24569080353766895,-2.1007755436747524,-1.4205885935924334
2018-10-20_1,GOR_L,GOR,L,1,1,67,2000,247,0.13665085750299358,0.27240067130040885,-0.07018331505220525,-0.1043168288245701
2018-10-20_1,IB_L,IB,L,3,3,67,2000,247,0.17547132915565156,0.2880997326193442,0.7510293982630456,0.6693384857966573
2018-10-20_1,ICL_L,ICL,L,8,8,67,2000,247,0.1690754944066727,0.287265766139937,0.6157311758426778,0.6282403216515738
2018-10-20_1,IPS_L,IPS,L,8,8,67,2000,247,0.18525142554901392,0.2910942249084174,0.9579186799683052,0.8169081287815856
2018-10-20_1,IVLP_L,IVLP,L,7,7,67,2000,247,0.17397384072242197,0.28845064050310204,0.7193513560585669,0.6866313508728836
2018-10-20_1,LAL_L,LAL,L,5,5,67,2000,247,0.17103140373954315,0.2797774761879731,0.6571067063776139,0.25921473463931305
2018-10-20_1,LB_L,LB,L,1,1,67,2000,247,0.059663866721575476,0.24976843027438325,-1.6987749549287858,-1.2196417005386662
2018-10-20_1,LH_L,LH,L,11,11,67,2000,247,0.16494052718044389,0.2887500533760065,0.5282596045103265,0.7013865235346504
2018-10-20_1,LO_L,LO,L,39,23,67,2000,247,0.07975743130759166,0.24121183197414583,-1.273713383253425,-1.6413139021799918
2018-10-20_1,LOP_L,LOP,L,22,0,67,2000,247,,,,
2018-10-20_1,MB_L,MB,L,16,16,67,2000,247,0.20290883606529664,0.29717503448779403,1.3314455688206448,1.1165725834079363
2018-10-20_1,ME_L,ME,L,131,17,67,2000,247,0.07904619879578771,0.23588781725364932,-1.2887588774463465,-1.9036832375150747
2018-10-20_1,OTU_L,OTU,L,4,4,67,2000,247,0.1478142228711148,0.2845341452097503,0.1659677973224595,0.4936250725461682
2018-10-20_1,PLP_L,PLP,L,13,13,67,2000,247,0.1804988302945465,0.3013925496837495,0.8573817344326847,1.3244132293904582
2018-10-20_1,PVLP_L,PVLP,L,11,11,67,2000,247,0.14463132567524198,0.28617580969011175,0.09863642469481017,0.5745268808934377
2018-10-20_1,SCL_L,SCL,L,8,8,67,2000,247,0.18236663553393884,0.2935537390749384,0.896893500861231,0.9381138599815848
2018-10-20_1,SIP_L,SIP,L,7,7,67,2000,247,0.16632737751892296,0.28433210433827416,0.5575971957589531,0.48366842667972537
2018-10-20_1,SLP_L,SLP,L,23,23,67,2000,247,0.18615859435978555,0.30457996457016057,0.977109033119971,1.4814901664555058
2018-10-20_1,SMP_L,SMP,L,22,22,67,2000,247,0.21359446215206698,0.300602310187945,1.557490529600715,1.2854699465194388
2018-10-20_1,SPS_L,SPS,L,15,15,67,2000,247,0.20077523152434784,0.29502345039523065,1.2863110534574258,1.0105417555610239
2018-10-20_1,VES_L,VES,L,6,6,67,2000,247,0.12465188880292884,0.27094253558159787,-0.32401087622482344,-0.17617427465392774
2018-10-20_1,WED_L,WED,L,1,1,67,2000,247,0.057382130466621745,0.249375953292538,-1.7470430655732383,-1.2389831055247615
2018-10-20_1,AL_R,AL,R,23,23,67,2000,247,0.13437958842200648,0.27999174473469834,-0.11823000189710205,0.2697739646825899
2018-10-20_1,AME_R,AME,R,1,1,67,2000,247,0.061071216872914634,0.23197413565067754,-1.669003708285863,-2.096550856181067
2018-10-20_1,AMMC_R,AMMC,R,4,4,67,2000,247,0.11435354524041554,0.26319097359352434,-0.541863218032864,-0.5581740010614984
2018-10-20_1,ATL_R,ATL,R,1,1,67,2000,247,0.1579389740082598,0.288648482126308,0.3801479450385997,0.6963810562939313
2018-10-20_1,AVLP_R,AVLP,R,28,28,67,2000,247,0.1579938528201106,0.2713782845207266,0.3813088577237098,-0.1547004122523018
2018-10-20_1,CRE_R,CRE,R,8,8,67,2000,247,0.15647847951005656,0.2800507303962087,0.34925247678198584,0.2726807990204426
2018-10-20_1,EPA_R,EPA,R,1,1,67,2000,247,0.08436337330036486,0.25652651016804384,-1.1762787576491542,-0.8866011244082234
2018-10-20_1,GA_R,GA,R,1,1,67,2000,247,0.04754650368353127,0.2570720356412115,-1.9551070435168152,-0.8597174354408854
2018-10-20_1,GOR_R,GOR,R,1,1,67,2000,247,0.09542013939248185,0.25623657530408667,-0.9423826585949904,-0.9008892174245811
2018-10-20_1,IB_R,IB,R,4,4,67,2000,247,0.17432195447372587,0.2849391653400011,0.7267153943115912,0.5135846083382327
2018-10-20_1,ICL_R,ICL,R,8,8,67,2000,247,0.1939924238878595,0.29216312947126793,1.142826762156328,0.8695841250766476
2018-10-20_1,IPS_R,IPS,R,11,11,67,2000,247,0.18226323237439446,0.2903977185428149,0.8947060985551852,0.782584047840136
2018-10-20_1,IVLP_R,IVLP,R,5,5,67,2000,247,0.11726788712124869,0.26754521619873045,-0.4802128953654576,-0.3435953798158592
2018-10-20_1,LAL_R,LAL,R,9,9,67,2000,247,0.11406013910827643,0.28297453473741446,-0.5480699650305086,0.41676691484178374
2018-10-20_1,LB_R,LB,R,1,1,67,2000,247,0.08172895001713792,0.24133123967326978,-1.2320076501725798,-1.6354294483800373
2018-10-20_1,LH_R,LH,R,14,14,67,2000,247,0.11639868710429996,0.2710827294625981,-0.4986000522943781,-0.16926547043246887
