uid,neuron,phase,n_neurons_recording,n_time,n_windows,NetTE,NetTE_z,NeighborNetTE,NeighborNetTE_z
2023-01-09-22,OLLL,spontaneous,81,802,50,-0.006031066904378402,-0.5994197461511213,0.0013903783891945042,0.12016286108626391
2023-01-09-22,AINL,spontaneous,81,802,50,0.012619462876144205,1.2542316896352663,0.002629259989257143,0.8015797442261082
2023-01-09-22,RMEL,spontaneous,81,802,50,0.02400322346693265,2.385648566908133,0.001907240683882371,0.40445047488318087
2023-01-09-22,RMDVR,spontaneous,81,802,50,-0.0041634263258410135,-0.413797424389828,-0.0005861387016181287,-0.9669725967541626
2023-01-09-22,URXR,spontaneous,81,802,50,-0.011470139062104302,-1.140001919052371,-0.0028224155026141495,-2.196982605374522
2023-01-09-22,RIVR,spontaneous,81,802,50,0.003064743084520022,0.30460075321129854,0.0018715155676479267,0.38480073809392445
2023-01-09-22,FLPR,spontaneous,81,802,50,-0.008774640602234879,-0.8720998996944551,0.002983688113182724,0.99652436806285
2023-01-09-22,URYVR,spontaneous,81,802,50,-0.008475976869733304,-0.8424161071650318,0.001976942831470972,0.4427884566205612
2023-01-09-22,ADAL,spontaneous,81,802,50,-0.009473265838501527,-0.941535335980812,0.005836045344380096,2.5653945280407187
2023-01-09-22,ASGL,spontaneous,81,802,50,-0.0007513443912152307,-0.07467512322361154,0.0017907988257676393,0.3404044449643083
2023-01-09-22,RIMR,spontaneous,81,802,50,0.012197984044147297,1.2123414671440773,0.0012539791128061881,0.04513973557180221
2023-01-09-22,AIBR,spontaneous,81,802,50,0.021942217382185353,2.18080790376804,0.0011399954923572376,-0.017554200129068467
2023-01-09-22,IL1R,spontaneous,81,802,50,0.0040859466367823005,0.4060968207845645,0.002729450018535355,0.8566868484635085
2023-01-09-22,RIAL,spontaneous,81,802,50,-0.004248747149792448,-0.42227734799957023,0.0018419613396870526,0.368545149263091
2023-01-09-22,IL1L,spontaneous,81,802,50,-0.000838292104081878,-0.08331674116638546,0.0013137812517867039,0.07803245683518886
2023-01-09-22,AVEL,spontaneous,81,802,50,0.019686611894101314,1.9566262638490972,0.0012372790019957677,0.03595424322455019
2023-01-09-22,AVAR,spontaneous,81,802,50,0.016037891891745294,1.5939848187673036,0.0006361137779498839,-0.2947021594540435
2023-01-09-22,AIBL,spontaneous,81,802,50,0.025114081801931427,2.4960553045106324,0.0008670080514773799,-0.1677043444941716
2023-01-09-22,RMDDL,spontaneous,81,802,50,-0.01493702522485672,-1.4845711398154877,0.0005364501506028871,-0.34951972903112644
2023-01-09-22,AIMR,spontaneous,81,802,50,0.005533524167566734,0.5499696329742185,0.002645366048768087,0.8104384930129636
2023-01-09-22,ADER,spontaneous,81,802,50,-0.005204288821952852,-0.5172473683366668,-0.0007092299735825875,-1.034675976059739
2023-01-09-22,AWBL,spontaneous,81,802,50,-0.011611614920096668,-1.1540630170685,-0.0004930070599639024,-0.9157477880440236
2023-01-09-22,AUAL,spontaneous,81,802,50,0.0024434515387837972,0.24285140992998253,0.0006682897833548599,-0.27700452530253056
2023-01-09-22,AIYL,spontaneous,81,802,50,-0.010335495088988966,-1.027231158402553,0.001030019527334327,-0.07804382181884031
2023-01-09-22,AWCR,spontaneous,81,802,50,0.00024775808839809786,0.02462434803146676,0.0028010102440783353,0.8960468210741409
2023-01-09-22,IL2L,spontaneous,81,802,50,-0.00038974692216867113,-0.03873643003030231,0.0023038274936851774,0.6225834650063201
2023-01-10-07,ASGR,spontaneous,82,802,50,0.007931032109388472,0.6643488429241529,0.0011545563344456241,-0.44114842559640377
2023-01-10-07,IL2L,spontaneous,82,802,50,-0.015659635931295112,-1.311741128781228,0.008683246796786956,2.2415394532771002
2023-01-10-07,RID,spontaneous,82,802,50,0.015965931624977368,1.3373982168983694,0.0016215193372856086,-0.27475614345021754
2023-01-10-07,FLPL,spontaneous,82,802,50,-0.006712176459931933,-0.5622504868414091,-0.0032169871416852223,-1.9988544774052674
2023-01-10-07,AVER,spontaneous,82,802,50,0.013313831109966487,1.115243031524661,0.001292972645053435,-0.39182673272519947
2023-01-10-07,OLQDR,spontaneous,82,802,50,0.02039405836572866,1.7083235688531544,0.0037874029312815445,0.49701016753408583
2023-01-10-07,AIBL,spontaneous,82,802,50,0.023304235303988258,1.9520967190524408,0.0015334792861202056,-0.3061273333401761
2023-01-10-07,AUAR,spontaneous,82,802,50,0.005602304288494279,0.46928121339520995,0.003157142604819246,0.27243037549818766
2023-01-10-07,OLQVR,spontaneous,82,802,50,-0.0034409677991760392,-0.28823524408831763,0.0023526129393305686,-0.014246569529171476
2023-01-10-07,IL2VL,spontaneous,82,802,50,-0.00858679037699599,-0.7192789252027623,-0.004190034908765874,-2.3455792449288344
2023-01-10-07,ASEL,spontaneous,82,802,50,0.0023187839518123347,0.19423467388992818,0.0016709201196025327,-0.25715323088642134
2023-01-10-07,OLQDL,spontaneous,82,802,50,-0.0014741221061317655,-0.12348094195435882,0.00473556872210579,0.8348687748084875
2023-01-10-07,AIBR,spontaneous,82,802,50,0.022366023310785247,1.8735066889649137,0.0018330544098285936,-0.19938014308119545
2023-01-10-07,RIVL,spontaneous,82,802,50,0.009944012036403915,0.8329676137092544,0.0016584103880969,-0.2616108062437812
2023-01-10-07,RIVR,spontaneous,82,802,50,0.0038676308621271843,0.3239749950161352,0.0010079946277708602,-0.49337255620319315
2023-01-10-07,AVDR,spontaneous,82,802,50,-0.006308234249680448,-0.5284139651519905,0.0028583960144801454,0.16597841539087127
2023-01-10-07,CEPDL,spontaneous,82,802,50,-0.00335145755538305,-0.28073735149709517,0.0033141891165846854,0.3283905422283641
2023-01-10-07,RIML,spontaneous,82,802,50,0.013128088318880534,1.099684147556283,0.0016441035265651238,-0.2667087504623673
2023-01-10-07,RMDVL,spontaneous,82,802,50,-0.010983105167751318,-0.920008027867193,-0.003063727021598057,-1.9442435103945885
2023-01-10-07,URXL,spontaneous,82,802,50,0.001396508776677084,0.1169796033003807,0.003088063384756517,0.24781547237907514
2023-01-10-07,AWAR,spontaneous,82,802,50,0.013041631193173487,1.0924420016875211,0.0042764179019801184,0.6712601969439507
2023-01-10-07,ADLR,spontaneous,82,802,50,0.001344595999644206,0.11263109066304737,0.004198655433231511,0.6435512038080725
2023-01-10-07,URYVL,spontaneous,82,802,50,0.006143543259151888,0.5146185010196282,0.0015066392143632786,-0.3156912190558349
2023-01-10-07,ADAL,spontaneous,82,802,50,0.017407709578525006,1.4581698266941567,0.007223186480951896,1.7212781765906324
2023-01-10-07,CEPDR,spontaneous,82,802,50,-0.007091425839517477,-0.5940185950815845,0.003819101052419649,0.5083051152790635
2023-01-10-07,IL2DR,spontaneous,82,802,50,-0.01182276545556807,-0.9903428005634333,0.004025197775428615,0.5817432760664256
2023-01-10-07,AVAL,spontaneous,82,802,50,0.0262464318670845,2.198552017100543,0.0005971074326718334,-0.6397834231913008
2023-01-10-07,AWAL,spontaneous,82,802,50,-0.007141201312794479,-0.598188074869522,0.0026297625242041956,0.08450975943591671
2023-01-10-07,IL1R,spontaneous,82,802,50,0.025171508760232233,2.108510278217103,0.0006980594697934511,-0.6038113231709303
2023-01-10-07,AVDL,spontaneous,82,802,50,-0.015314400958054397,-1.282822262756475,0.0036424106887583342,0.44534528192172945
2023-01-10-07,IL1L,spontaneous,82,802,50,-0.008755787799676446,-0.7334351208487262,0.002753068767120873,0.12844730274662014
2023-01-10-07,ASGL,spontaneous,82,802,50,0.006433586591132002,0.5389141978899958,0.0012530729296239417,-0.40604414324149213
2023-01-10-07,IL2R,spontaneous,82,802,50,-0.006806261201467612,-0.5701315656611575,0.003810048971044718,0.5050795996193916
2023-01-10-07,AVEL,spontaneous,82,802,50,0.01883835189519553,1.5780086515292358,0.0007947877449796189,-0.5693442704099945
2023-01-10-07,SAADR,spontaneous,82,802,50,-0.007706744093523669,-0.6455611893418217,0.004385730313680513,0.7102113376962405
2023-01-10-07,AINL,spontaneous,82,802,50,-0.007085377135648924,-0.5935119208731284,0.005236368077942575,1.0133179179059704
2023-01-10-07,CEPVL,spontaneous,82,802,50,-0.011398822378714209,-0.954830891307617,-0.005232032819627868,-2.7168729219983607
2023-01-10-07,RMDL,spontaneous,82,802,50,-0.0029596408814146777,-0.24791653443330586,-0.0006322645220687922,-1.0778438346408716
2023-01-10-07,RICL,spontaneous,82,802,50,0.0029044572555549848,0.24329403669497887,0.00167289341523,-0.25645008917967693
2023-01-10-07,AVL,spontaneous,82,802,50,-0.00011971352735523016,-0.010027893253221058,0.0027451429305316564,0.1256231003366288
2023-01-10-07,AVJL,spontaneous,82,802,50,-0.01137477846012904,-0.952816834464686,0.0064372695068103366,1.441233466175639
2023-01-10-07,RMEL,spontaneous,82,802,50,0.0007493193525953734,0.06276729661554674,0.003747931567431511,0.4829453909447505
2023-01-10-07,CEPVR,spontaneous,82,802,50,-0.011759249586251862,-0.9850223462132872,0.004054916944003199,0.5923330663764447
2023-01-10-07,SMDVL,spontaneous,82,802,50,-0.0006959798204027117,-0.05829927076398548,-0.0009641379564614083,-1.1960998373572211
2023-01-10-07,ADER,spontaneous,82,802,50,-0.007091924248106956,-0.5940603446502607,0.0021040335150571484,-0.10282253260951214
2023-01-10-07,ASER,spontaneous,82,802,50,0.015905818876716108,1.3323628275314439,-0.00024404388811492591,-0.9395097120937828
2023-01-10-07,AUAL,spontaneous,82,802,50,-0.009168058733563326,-0.7679693043095125,0.0023589344730840195,-0.01199402613386255
2023-01-10-07,IL1DR,spontaneous,82,802,50,0.008198350600040562,0.6867409764456802,0.001113697180169479,-0.45570771163239104
2023-01-10-07,RMDDL,spontaneous,82,802,50,-0.013329433605389447,-1.116549986235978,0.0023418492517245587,-0.018081979474242286
2023-01-10-07,RICR,spontaneous,82,802,50,-0.014383095931433635,-1.2048107998962323,0.0042554898801416274,0.6638029438139741
2023-01-10-07,RMER,spontaneous,82,802,50,0.027971586310523627,2.343060870747413,0.0007345019207205272,-0.5908258349419314
2023-01-10-07,RMDDR,spontaneous,82,802,50,-0.00596453641199032,-0.49962385843754725,0.0025746890366618457,0.0648854996504764
2023-01-10-07,RMDVR,spontaneous,82,802,50,-0.01520885011725979,-1.2739807175471747,0.003903877814830727,0.5385135019922568
2023-01-10-07,AQR,spontaneous,82,802,50,-0.0076510070615548945,-0.6408923351264103,0.005228528960920459,1.010524616159605
2023-01-10-07,OLQVL,spontaneous,82,802,50,0.0026405532356648877,0.22118791887338085,0.0029930348909298437,0.21395410036337123
2023-01-10-07,AWBL,spontaneous,82,802,50,-0.008763882225317161,-0.7341131564731412,0.0027265597621965116,0.1190013856183622
2023-01-10-07,URBL,spontaneous,82,802,50,-0.009013297894453196,-0.7550056467458169,0.004215157617113284,0.6494314042089274
2023-01-10-07,URYVR,spontaneous,82,802,50,-0.010260803923392887,-0.859503923317653,0.004149310232452345,0.6259680965368937
2023-01-10-07,RIH,spontaneous,82,802,50,-0.01093925073713592,-0.9163345286511265,0.0025661134132206544,0.06182975958857022
2023-01-10-07,RIBL,spontaneous,82,802,50,0.01855974383151189,1.5546708384697656,0.001018466887895178,-0.4896409902103497
2023-01-10-07,AVBR,spontaneous,82,802,50,0.00830229485448213,0.6954479447462024,0.0011055527617987277,-0.4586098009868383
2023-01-10-07,AWBR,spontaneous,82,802,50,-0.009646777884757233,-0.8080695724454623,0.009532890987948635,2.5442919949556266
2023-01-10-07,AVJR,spontaneous,82,802,50,-0.011780413602603783,-0.986795165889352,-0.008042875925818586,-3.718456765577972
2023-01-10-07,OLLR,spontaneous,82,802,50,0.000860759395042545,0.0721021552107549,0.0014182143250714193,-0.34719953778411355
2023-01-10-07,RIR,spontaneous,82,802,50,-0.00628635294109654,-0.5265810609550478,0.0012231958521963994,-0.416690200995088
2023-01-10-07,URYDL,spontaneous,82,802,50,0.005605163194058985,0.4695206917604146,0.00266399206051402,0.09670672285434226
2023-01-10-07,OLLL,spontaneous,82,802,50,-0.0059347240343063795,-0.49712660229913136,-0.0006584003023520352,-1.087156761148007
2023-01-10-07,AIZL,spontaneous,82,802,50,-0.008614512698182334,-0.7216011061937481,0.0013712918847913211,-0.3639193461513497
2023-01-10-07,RMGL,spontaneous,82,802,50,-0.014978105596306775,-1.2546522299818856,0.006708525435201789,1.537889716662795
2023-01-10-07,IL2VR,spontaneous,82,802,50,-0.010013865174173903,-0.8388189140963981,0.0033287394903470614,0.33357525682390426
2023-01-10-07,AWCR,spontaneous,82,802,50,-0.010703150926711787,-0.8965574512535697,0.0031040154620613726,0.25349965406281527
2023-01-10-07,SMDVR,spontaneous,82,802,50,0.0005520408305589843,0.046242113506841896,-0.0008347914390221456,-1.1500099713646568
2023-01-10-07,URXR,spontaneous,82,802,50,-0.006577837485244501,-0.5509974820417484,0.0029952432393387843,0.2147409981032409
2023-01-10-07,AIZR,spontaneous,82,802,50,-0.01236954767012702,-1.036144422163696,0.009027850386727723,2.3643315747455786
2023-01-10-07,IL2DL,spontaneous,82,802,50,-0.011782084477522766,-0.9869351279779917,0.0025786583615021994,0.06629988369107315
2023-01-10-07,ADEL,spontaneous,82,802,50,-0.010863423065217884,-0.9099827669376988,0.0035882378941376842,0.4260419648016461
2023-01-10-07,IL1DL,spontaneous,82,802,50,-0.008299223894388703,-0.6951907034746259,0.002014985917024526,-0.13455274028371964
2023-01-10-07,SAAVR,spontaneous,82,802,50,0.010047488366758431,0.8416353859982714,0.0025996851358829165,0.07379232517809044
2023-01-10-07,AVAR,spontaneous,82,802,50,0.02754719330047249,2.3075112725004443,0.0006233480565056085,-0.6304331379265437
2023-01-10-07,RIBR,spontaneous,82,802,50,0.021640818178841077,1.8127593380974971,0.0007725856463633504,-0.577255513559297
2023-01-10-07,AWCL,spontaneous,82,802,50,-0.004690334234479162,-0.39288935899214716,0.007951736528789591,1.9808814093524532
2023-01-10-07,AINR,spontaneous,82,802,50,0.0052177458853900115,0.43706839082491034,0.003477647233130446,0.38663534723850845
2023-01-10-14,AWAR,spontaneous,75,803,50,0.0008397537493111508,0.0700067872667399,0.003585731005773517,0.9876225610149582
2023-01-10-14,AINR,spontaneous,75,803,50,0.002752078616792713,0.22942938025009538,0.0012360249694773962,-0.02261155250941978
2023-01-10-14,IL1DR,spontaneous,75,803,50,0.003304125277516322,0.2754512207840542,0.0025709293760701256,0.5513181003929313
2023-01-10-14,RIAR,spontaneous,75,803,50,-0.01321316948524424,-1.1015271393925408,4.978304164355399e-06,-0.5518885418131708
2023-01-10-14,AIZL,spontaneous,75,803,50,4.707082785041175e-05,0.003924099695293073,0.0009006588958282702,-0.16679905634420975
2023-01-10-14,IL2L,spontaneous,75,803,50,-0.01941802848783062,-1.6188005002682784,0.0026608083165111946,0.5899607094335588
2023-01-10-14,IL2DL,spontaneous,75,803,50,-0.018439295156916564,-1.5372075616903045,0.0021208368960992405,0.35780505217174824
2023-01-10-14,CEPDR,spontaneous,75,803,50,-0.012399993129447612,-1.0337359991954351,0.0011844895527331628,-0.04476872248962187
2023-01-10-14,AVEL,spontaneous,75,803,50,0.01680060077252058,1.4005964072206574,0.0013333231659501668,0.019220896206647037
2023-01-10-14,RIH,spontaneous,75,803,50,0.0057574758660658976,0.4799768842707711,0.001585220671535073,0.1275218705935127
2023-01-10-14,ADLL,spontaneous,75,803,50,0.003065403339355134,0.2555499628802186,0.0026287090665358037,0.5761599374038785
2023-01-10-14,URYDR,spontaneous,75,803,50,-0.014977243971629613,-1.2485907129608265,-0.0037490200335197235,-2.165884984032093
2023-01-10-14,OLQVL,spontaneous,75,803,50,-0.0002935986563410911,-0.024476102301575667,0.0016359396725548043,0.14932803027584365
2023-01-10-14,IL1L,spontaneous,75,803,50,0.007087331074481445,0.5908413975253797,-9.1791414570625e-05,-0.5934937764732209
2023-01-10-14,IL2VR,spontaneous,75,803,50,-0.017736868039763105,-1.4786491261950303,-0.006010407116182916,-3.138147190240181
2023-01-10-14,RMDL,spontaneous,75,803,50,0.02015173797211799,1.6799668169703232,0.001333894592190609,0.019466575569316465
2023-01-10-14,AIBL,spontaneous,75,803,50,0.013163363056061653,1.0973749839598779,0.002100786641682199,0.349184632985667
2023-01-10-14,ADAR,spontaneous,75,803,50,-0.001900568173614302,-0.15844248617561496,0.0013770187007186407,0.0380073823244534
2023-01-10-14,AVAL,spontaneous,75,803,50,0.016135198376245764,1.3451245691478868,0.0011575428849309377,-0.056354190049865256
2023-01-10-14,RMDVL,spontaneous,75,803,50,0.005519382308582123,0.4601280118578515,0.0002812191643972875,-0.4331213699857847
2023-01-10-14,IL2VL,spontaneous,75,803,50,-0.011881270113322065,-0.9904922127043937,-0.0055216410140460385,-2.9280067802119762
2023-01-10-14,OLQDL,spontaneous,75,803,50,0.014758228911367358,1.2303323357346825,-4.932275908499859e-05,-0.5752347756176402
2023-01-10-14,ASGL,spontaneous,75,803,50,0.0012061493116367586,0.10055166570074174,0.0023805356231353728,0.4694600886904071
2023-01-10-14,RMDVR,spontaneous,75,803,50,-0.015428790328351451,-1.2862342599673484,0.006108174711684021,2.072123618505752
2023-01-10-14,IL1R,spontaneous,75,803,50,0.013644133356981525,1.1374548099901551,0.0022783890310032156,0.42554311764885966
2023-01-10-14,OLQDR,spontaneous,75,803,50,-0.006191364960630063,-0.5161484185633285,0.0008415308148433479,-0.1922206212359436
2023-01-10-14,AIYR,spontaneous,75,803,50,-0.010430785489626495,-0.869571325399003,0.002624758491336381,0.57446142458021
2023-01-10-14,IL2DR,spontaneous,75,803,50,-0.017612837223809887,-1.4683091914771684,-0.004608276404992122,-2.535314217015174
2023-01-10-14,URYVL,spontaneous,75,803,50,0.006897889821054758,0.5750484659200542,0.002975122649057005,0.725097214256925
2023-01-10-14,AWBL,spontaneous,75,803,50,-0.003049339559488558,-0.25421079217601916,0.0018211972406826488,0.2289777874030493
2023-01-10-14,ADEL,spontaneous,75,803,50,0.0021489991451386758,0.17915314592347897,0.0024167012926864712,0.48500917974886204
2023-01-10-14,CEPVR,spontaneous,75,803,50,-0.016214784686293005,-1.3517593497384974,0.0017413694642413047,0.19465658223009707
2023-01-10-14,OLLL,spontaneous,75,803,50,0.005326075192258008,0.444012799296133,0.00023308213798647626,-0.45381743385617473
2023-01-10-14,ASIR,spontaneous,75,803,50,0.0006328942466422152,0.0527617684629215,-0.0019212954997751216,-1.380071930998109
2023-01-10-14,AVER,spontaneous,75,803,50,0.005875211749333169,0.48979203655834924,0.0009856102908044105,-0.1302749993469944
2023-01-10-14,CEPVL,spontaneous,75,803,50,-0.014264549595848459,-1.1891763386964178,0.0010977516016769222,-0.08206089254862542
2023-01-10-14,URADL,spontaneous,75,803,50,0.0056097405031440215,0.46766079978489616,0.0020838336883533337,0.34189586940705224
2023-01-10-14,AWAL,spontaneous,75,803,50,0.008345443347912639,0.6957249998385829,0.0026690075939175065,0.593485911996839
2023-01-10-14,BAGL,spontaneous,75,803,50,0.023159781875546254,1.9307349615711158,0.0013955144885080724,0.045959473136138546
2023-01-10-14,IL2R,spontaneous,75,803,50,-0.008751850422598356,-0.729605472113413,0.003557656571990916,0.9755522210290372
2023-01-10-14,ADER,spontaneous,75,803,50,-0.008994011129322172,-0.7497934058902899,0.0025181819835359185,0.5286398527677455
2023-01-10-14,RIBL,spontaneous,75,803,50,0.022478320192936847,1.873924327401271,0.0026083279979316793,0.5673972877549791
2023-01-10-14,RMDDL,spontaneous,75,803,50,-0.005914228773188188,-0.4930447240170717,0.0019842922936876067,0.29909897862763135
2023-01-10-14,AVJL,spontaneous,75,803,50,-0.011748281979831186,-0.9794055435731945,0.0015864902685511788,0.1280677219452505
2023-01-10-14,RMER,spontaneous,75,803,50,0.014088422159123969,1.1744933247715357,0.0017143384764319565,0.18303486207215316
2023-01-10-14,AVJR,spontaneous,75,803,50,-0.011734417312978956,-0.9782497038003509,-0.00874553527518575,-4.314089937291783
2023-01-10-14,AVAR,spontaneous,75,803,50,0.022758553488032976,1.89728621496765,0.0010603668218625855,-0.09813412865205469
2023-01-10-14,RID,spontaneous,75,803,50,0.020740977225383435,1.7290892496911114,0.0023639039460461877,0.46230945482341423
2023-01-10-14,URYDL,spontaneous,75,803,50,-0.009018245438528924,-0.7518137197389452,0.001752179084383576,0.19930407721597052
2023-01-10-14,RMEL,spontaneous,75,803,50,0.010478987899893127,0.8735897604271864,0.0020607456918900575,0.3319694014660249
2023-01-10-14,FLPL,spontaneous,75,803,50,-0.017880253112562285,-1.490602545035866,0.0038042717033873975,1.0815820880845537
2023-01-10-14,AQR,spontaneous,75,803,50,-0.013659103780194633,-1.1387028320847667,0.0018541294967502231,0.24313670260387446
2023-01-10-14,AIZR,spontaneous,75,803,50,-0.004646742898016569,-0.3873796834030531,0.0020197341089248965,0.31433685530022887
2023-01-10-14,OLLR,spontaneous,75,803,50,0.00455728347301817,0.3799218221669406,-5.884084463132929e-05,-0.5793269873946946
2023-01-10-14,IL1DL,spontaneous,75,803,50,0.0009485955683168106,0.07908047830426683,0.0011090920968146384,-0.07718515282824853
2023-01-10-14,CEPDL,spontaneous,75,803,50,-0.010080258025474811,-0.8403493044980588,0.0027775685515578664,0.6401606794405335
2023-01-10-14,AVBL,spontaneous,75,803,50,0.002500966922404691,0.20849523975517847,0.0022539245224116435,0.4150248312044945
2023-01-10-14,AIML,spontaneous,75,803,50,0.011324206017130373,0.944052089384884,0.001636883760040772,0.14973393185235728
2023-01-10-14,SMDVL,spontaneous,75,803,50,-0.0007353903814404853,-0.061306446126309845,0.0007485482866718424,-0.23219758876702515
2023-01-10-14,AINL,spontaneous,75,803,50,0.020946613683263886,1.746232308323397,0.002255994773210001,0.4159149161545884
2023-01-10-14,AIMR,spontaneous,75,803,50,0.0008630672615480831,0.07195033809095505,0.001982111444743963,0.29816134304033665
2023-01-10-14,URXL,spontaneous,75,803,50,0.012441859338552434,1.0372262114116597,0.002175020664664604,0.38110085622489054
2023-01-10-14,RICR,spontaneous,75,803,50,-0.016977927843752773,-1.4153794296990558,0.001819673726419148,0.22832276670784118
2023-01-10-14,ASER,spontaneous,75,803,50,-0.003337291907968309,-0.2782161852088174,0.00023288696140476655,-0.45390134820033456
2023-01-10-14,AIBR,spontaneous,75,803,50,0.016354620153005758,1.3634168526416226,0.002292833302831503,0.4317532971013315
2023-01-10-14,RIVR,spontaneous,75,803,50,0.0038550157544099167,0.32137667506728723,0.0022026435279879422,0.3929770477192298
2023-01-10-14,RICL,spontaneous,75,803,50,0.0026614214688082025,0.2218716698160936,0.0014386391711753714,0.06450052673707868
2023-01-10-14,AWCL,spontaneous,75,803,50,0.013975629743221502,1.165090288855515,0.0040134471626896975,1.171515118614796
2023-01-10-14,URYVR,spontaneous,75,803,50,-0.011923595335647425,-0.994020690949093,0.0028607188211127715,0.6759103594241305
2023-01-10-14,RIVL,spontaneous,75,803,50,0.009729541422275358,0.8111115158591415,0.0008970580120720614,-0.16834722260550605
2023-01-10-14,RMDDR,spontaneous,75,803,50,-0.013814180468801493,-1.1516309324454217,0.001248397921389019,-0.017291917664449458
2023-01-10-14,SMDVR,spontaneous,75,803,50,-0.006738798328057703,-0.5617856679684774,0.003728968157694635,1.0492060335683526
2023-01-10-14,AWBR,spontaneous,75,803,50,-0.01526257009653446,-1.272377168626243,0.0037709007329879652,1.067234551763772
2023-01-10-14,URXR,spontaneous,75,803,50,0.007104792275755793,0.5922970654566485,0.003394299507850104,0.9053183805694128
2023-01-10-14,FLPR,spontaneous,75,803,50,-0.015367308451942046,-1.2811087709223945,-0.003672497510483226,-2.132984841618413
2023-01-13-07,CEPDL,spontaneous,66,802,50,-0.007897824650043907,-0.7231289137066268,0.001375027921595317,0.07806802496215866
2023-01-13-07,FLPL,spontaneous,66,802,50,-0.011808238570183044,-1.081168436678027,0.0016828009507496812,0.2792471573223999
2023-01-13-07,URAVL,spontaneous,66,802,50,-0.007128471725753098,-0.6526865616601887,0.004387843029873175,2.047426844708405
2023-01-13-07,AIBR,spontaneous,66,802,50,0.023715633554868085,2.1714156860016947,1.1490201602884137e-05,-0.8132229897256676
2023-01-13-07,RMDVL,spontaneous,66,802,50,0.004134426253729858,0.378550208207422,0.003923297209461855,1.7437715005455081
2023-01-13-07,RIVL,spontaneous,66,802,50,0.018951009021499432,1.7351641970533218,0.0020223031334302777,0.5011663902511376
2023-01-13-07,URYDR,spontaneous,66,802,50,-0.012081143737883734,-1.106155775117255,0.0009359488331883905,-0.20894071744108572
2023-01-13-07,RICR,spontaneous,66,802,50,-0.009858930885626276,-0.9026888159123672,0.0010723583108843233,-0.11977520334784957
2023-01-13-07,AWAL,spontaneous,66,802,50,-0.0018165781153900986,-0.16632683269790882,0.0025206014439791914,0.8268844105995851
2023-01-13-07,AIBL,spontaneous,66,802,50,0.02141304118714557,1.9605891367478956,-7.811156787586985e-05,-0.8717921447007032
2023-01-13-07,ASGR,spontaneous,66,802,50,-0.002035280566740417,-0.18635134236704323,-0.0003393997125403213,-1.0425859351249027
2023-01-13-07,AVJR,spontaneous,66,802,50,-0.004383616038264785,-0.4013661538864044,-0.0037933244681638443,-3.3002807938429854
2023-01-13-07,AINR,spontaneous,66,802,50,0.0073664163379445445,0.6744728935377126,0.0012001675261680048,-0.03623134276636193
2023-01-13-07,URADL,spontaneous,66,802,50,-0.021016611908765925,-1.9242918667857698,0.0028660761747258292,1.0527076634523798
2023-01-13-07,SAADR,spontaneous,66,802,50,0.0010662756818636018,0.09762875344839829,0.0031162149667414113,1.2162135602673154
2023-01-13-07,SAAVR,spontaneous,66,802,50,-0.008279970413327363,-0.7581183776318886,0.002072625085171442,0.5340598722361488
2023-01-13-07,AWBR,spontaneous,66,802,50,-0.008724989860922195,-0.798864588642763,0.0012606196534931248,0.0032838368386018833
2023-01-13-07,IL2L,spontaneous,66,802,50,-0.013183668882296289,-1.2071035481231878,0.0010040079917966605,-0.16445312047523034
2023-01-13-07,IL2R,spontaneous,66,802,50,-0.007781711458810617,-0.7124975298048492,0.0020328928579270308,0.5080884769331458
2023-01-13-07,AIZR,spontaneous,66,802,50,0.009223099493694195,0.8444717644935488,0.004787664937625042,2.308774711092741
2023-01-13-07,SAAVL,spontaneous,66,802,50,0.006588374847756903,0.6032350118996407,0.0006103379745527687,-0.4217797378301427
2023-01-13-07,RMDDR,spontaneous,66,802,50,0.009915589441412328,0.9078765026125937,-0.0014289289258478575,-1.7547683587004619
2023-01-13-07,RMDVR,spontaneous,66,802,50,-0.003157245751252686,-0.28907905550872476,0.000605980690392452,-0.4246279232258159
2023-01-13-07,AVEL,spontaneous,66,802,50,-0.0005103737185500006,-0.046730081893806265,0.0005002227966065573,-0.4937577016555615
2023-01-13-07,AUAL,spontaneous,66,802,50,-0.012106234686045573,-1.1084531153206791,0.0005335090310530212,-0.47199979848945744
2023-01-13-07,RIVR,spontaneous,66,802,50,0.014077083165002342,1.2889050223733942,0.0024356922349264795,0.7713825979373344
2023-01-13-07,SMDDR,spontaneous,66,802,50,0.01577736125655275,1.4445833646793593,-0.0002456552431753413,-0.9813088600600864
2023-01-13-07,ASER,spontaneous,66,802,50,0.002757120064722179,0.2524433405026547,0.0058086120302119956,2.976127697924276
2023-01-13-07,CEPVL,spontaneous,66,802,50,-0.001324682868406522,-0.12128864922713385,0.0015715229136723796,0.20650907818833084
2023-01-13-07,RMEL,spontaneous,66,802,50,0.009448423128408745,0.8651025131393363,0.0011536803663432674,-0.06661817199934811
2023-01-13-07,URBR,spontaneous,66,802,50,-0.008075915760019606,-0.7394350279347792,0.0011910729756759136,-0.042176092968263676
2023-01-13-07,ASIR,spontaneous,66,802,50,-0.004578517443677156,-0.4192114274675238,0.0008701573285365071,-0.251946038144162
2023-01-13-07,ADER,spontaneous,66,802,50,-0.00890913097303072,-0.8157246441983175,-0.00012992299528804846,-0.9056592383890842
