uid,neuron,phase,n_neurons_recording,n_time,n_windows,FCS,FCS_z,FCV,FCV_z,Metastability,Metastability_z
2023-01-05-01,IL1R,spontaneous,68,802,50,0.4082712789341406,1.0787028874209914,0.27319837782767725,-0.2950233775383223,0.03822737331515309,-1.349002164705361
2023-01-05-01,OLQVR,spontaneous,68,802,50,0.29902022259860894,-0.4687864010491036,0.3103540901399615,0.9924645878124569,0.05459954435389265,0.7855915345944573
2023-01-05-01,CEPDR,spontaneous,68,802,50,0.3420745550439967,0.1410577553025384,0.24503529257570292,-1.2709065210052548,0.02707024714342274,-2.803661487046659
2023-01-05-18,AVAL,spontaneous,69,802,50,0.4953664494286591,1.802317637922708,0.3415821066092792,0.03998215724284029,0.03209186775060805,-0.5368617473255701
2023-01-05-18,URAVL,spontaneous,69,802,50,0.3565901048641299,-0.15475478212260044,0.36402215478090866,0.6826442889048432,0.0395924166935768,0.7724676396632096
2023-01-05-18,AVDR,spontaneous,69,802,50,0.2903836588227808,-1.088421178822461,0.30262871878329894,-1.075606680367188,0.03979044783594033,0.8070368420252042
2023-01-05-18,IL2DR,spontaneous,69,802,50,0.27451656241731875,-1.312184507210827,0.2813750508508326,-1.68429198418859,0.04778622768795026,2.2028159525586366
2023-01-05-18,RMDL,spontaneous,69,802,50,0.3890017364420371,0.3023253524553557,0.3778049269483923,1.077370078868402,0.027243394383178753,-1.3832329543235162
2023-01-05-18,OLQVL,spontaneous,69,802,50,0.4077927938981715,0.5673233995381372,0.3660313309168442,0.7401852268087658,0.03140463304059814,-0.6568285135471557
2023-01-05-18,CEPVL,spontaneous,69,802,50,0.39827249377750673,0.4330648062946504,0.3296494452222547,-0.30175817881764,0.026560105660683713,-1.5025108913069753
2023-01-05-18,AWAL,spontaneous,69,802,50,0.38889123670006726,0.3007670465487552,0.41994267888303766,2.284156146110496,0.041964386050714335,1.1865292247487162
2023-01-05-18,URBL,spontaneous,69,802,50,0.38770855883407396,0.28408851073203123,0.32058228379236503,-0.5614332583044794,0.027790963622539015,-1.2876468176344709
2023-01-05-18,URBR,spontaneous,69,802,50,0.2663350544725681,-1.4275629861821315,0.2832336000599378,-1.631064861528828,0.03155033468068152,-0.6313941832675743
2023-01-05-18,FLPL,spontaneous,69,802,50,0.30280879061908206,-0.9131976360041659,0.32256737277574693,-0.504582154071474,0.04072124830865557,0.9695215376942564
2023-01-05-18,ADLL,spontaneous,69,802,50,0.2884989452290038,-1.1150000673617122,0.2977344292063823,-1.2157745868001606,0.03385385531986102,-0.22928131268358065
2023-01-05-18,RIAL,spontaneous,69,802,50,0.32818664090299804,-0.5553103388099615,0.3468513587068476,0.19088864190756946,0.03957286300541369,0.7690542603584891
2023-01-05-18,RIVL,spontaneous,69,802,50,0.35016393050686756,-0.24537893453463205,0.3802111621566462,1.1462824197149644,0.027951372242328857,-1.2596451711664431
2023-01-05-18,IL2VR,spontaneous,69,802,50,0.23495918253608306,-1.8700364769953735,0.27762959633468837,-1.7915583218086457,0.04492587799379365,1.7035005104356393
2023-01-05-18,AVAR,spontaneous,69,802,50,0.4949018351192398,1.7957654848610591,0.3380050486123291,-0.06246146051663168,0.03321714844108338,-0.3404277145829999
2023-01-05-18,AIZR,spontaneous,69,802,50,0.26739033975468074,-1.4126809850213211,0.3098201085543667,-0.869651958499444,0.04236914161257718,1.2571851668302596
2023-01-05-18,URADR,spontaneous,69,802,50,0.27281346932971395,-1.3362021200178233,0.3208062583301757,-0.5550188356255931,0.03871254393880756,0.6188731143304876
2023-01-05-18,CEPDL,spontaneous,69,802,50,0.3470945071978539,-0.28866501273740264,0.3173786486865964,-0.6531823913898299,0.03740993525913052,0.3914839142844518
