figure,panel,model,feature_set,feature,weight,left_out_region,left_out_division,standardized_beta
figure_sc_fc_final_overview,C,PLS LV1,FC,FCS,-0.5450898358381092,,,
figure_sc_fc_final_overview,C,PLS LV1,FC,FCV,0.5756453787107938,,,
figure_sc_fc_final_overview,C,PLS LV1,FC,Metastability,0.3203268037984213,,,
figure_sc_fc_final_overview,C,PLS LV1,FC,Net TE,0.1535236162612667,,,
figure_sc_fc_final_overview,C,PLS LV1,FC,Neighbor TE,0.4953086985438882,,,
figure_sc_fc_final_overview,D,PLS LV1,SC,Clustering,-0.5457372715354144,,,
figure_sc_fc_final_overview,D,PLS LV1,SC,Modularity Q,0.31748431534432825,,,
figure_sc_fc_final_overview,D,PLS LV1,SC,Global Efficiency,-0.2290502633836619,,,
figure_sc_fc_final_overview,D,PLS LV1,SC,Post-DCA,0.6069380100791446,,,
figure_sc_fc_final_overview,D,PLS LV1,SC,Pre-DCA,-0.30265074029303485,,,
figure_sc_fc_final_overview,D,PLS LV1,SC,log10 (Out/In-deg),0.2982269238894186,,,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCS,-0.5514470522829422,lOB,Tel,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCV,0.5813840245095251,lOB,Tel,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Metastability,0.30337074289921157,lOB,Tel,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Net TE,0.14261440118466673,lOB,Tel,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Neighbor TE,0.4955058924988488,lOB,Tel,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCS,-0.5423705227005998,lP,Tel,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCV,0.5667484495237369,lP,Tel,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Metastability,0.33937691539882997,lP,Tel,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Net TE,0.14205285246154098,lP,Tel,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Neighbor TE,0.49927418065611284,lP,Tel,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCS,-0.5544599596188404,lPO,Tel,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCV,0.5740717433272418,lPO,Tel,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Metastability,0.33350310414410633,lPO,Tel,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Net TE,0.13762633316327175,lPO,Tel,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Neighbor TE,0.4825458098864521,lPO,Tel,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCS,-0.550998792636307,lSP,Tel,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCV,0.5609006408091173,lSP,Tel,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Metastability,0.33540300189549943,lSP,Tel,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Net TE,0.10388161182322511,lSP,Tel,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Neighbor TE,0.508433121165163,lSP,Tel,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCS,-0.5516357482626101,rP,Tel,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCV,0.5637601952618227,rP,Tel,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Metastability,0.3463007258344677,rP,Tel,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Net TE,0.1223517682442932,rP,Tel,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Neighbor TE,0.4929282864384197,rP,Tel,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCS,-0.5579087048703057,rPO,Tel,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCV,0.5717514971195842,rPO,Tel,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Metastability,0.3339389544479069,rPO,Tel,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Net TE,0.13572333705866732,rPO,Tel,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Neighbor TE,0.48156209677605427,rPO,Tel,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCS,-0.556948676316512,rSP,Tel,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCV,0.5719618453063626,rSP,Tel,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Metastability,0.33395272746315563,rSP,Tel,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Net TE,0.11714831550186611,rSP,Tel,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Neighbor TE,0.48725729082079355,rSP,Tel,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCS,-0.5349420686151933,lHb,Di,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCV,0.5890928708801986,lHb,Di,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Metastability,0.290984860419532,lHb,Di,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Net TE,0.15986843253098307,lHb,Di,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Neighbor TE,0.5065337777389922,lHb,Di,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCS,-0.5456268223832639,lPT,Di,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCV,0.5742013388529632,lPT,Di,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Metastability,0.32068632738115116,lPT,Di,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Net TE,0.1539149390904942,lPT,Di,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Neighbor TE,0.49603897438705846,lPT,Di,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCS,-0.5478853005892722,lPrT,Di,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCV,0.5743577520244005,lPrT,Di,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Metastability,0.32004628926337925,lPrT,Di,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Net TE,0.15043744464022712,lPrT,Di,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Neighbor TE,0.4948472674134309,lPrT,Di,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCS,-0.545033976338909,lTh,Di,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCV,0.5756531295988637,lTh,Di,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Metastability,0.3202037996563981,lTh,Di,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Net TE,0.15296409194453184,lTh,Di,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Neighbor TE,0.4956137127647102,lTh,Di,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCS,-0.5479882393441959,rHb,Di,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCV,0.5846264235336056,rHb,Di,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Metastability,0.2854313412768925,rHb,Di,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Net TE,0.1492585192517993,rHb,Di,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Neighbor TE,0.5041544190963589,rHb,Di,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCS,-0.5536445913803625,rPT,Di,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCV,0.5718832475750727,rPT,Di,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Metastability,0.31976678134520115,rPT,Di,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Net TE,0.14815905231985393,rPT,Di,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Neighbor TE,0.4921639140998373,rPT,Di,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCS,-0.5494136179818022,rPrT,Di,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCV,0.5713400971654341,rPrT,Di,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Metastability,0.32225255193825064,rPrT,Di,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Net TE,0.1515971385035475,rPrT,Di,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Neighbor TE,0.49486035415454266,rPrT,Di,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCS,-0.5453028069370788,rTh,Di,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCV,0.5771619250530762,rTh,Di,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Metastability,0.3199535594232517,rTh,Di,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Net TE,0.1518341145730329,rTh,Di,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Neighbor TE,0.49406991659054134,rTh,Di,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCS,-0.5346237480145642,lTS,Mes,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCV,0.5737358606286883,lTS,Mes,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Metastability,0.3067119348479157,lTS,Mes,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Net TE,0.17311890839529756,lTS,Mes,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Neighbor TE,0.5108446367198013,lTS,Mes,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCS,-0.5396255882527833,lTeO,Mes,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCV,0.5755126811841554,lTeO,Mes,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Metastability,0.3157441286287259,lTeO,Mes,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Net TE,0.15526252875302757,lTeO,Mes,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Neighbor TE,0.5037743251702724,lTeO,Mes,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCS,-0.4731581531857603,rTS,Mes,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCV,0.6208979692221717,rTS,Mes,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Metastability,0.2627004144441849,rTS,Mes,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Net TE,0.38343580153119633,rTS,Mes,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Neighbor TE,0.41781880312475833,rTS,Mes,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCS,-0.5402977931836015,rTeO,Mes,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCV,0.568185392218061,rTeO,Mes,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Metastability,0.31845692192887937,rTeO,Mes,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Net TE,0.15153952906719892,rTeO,Mes,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Neighbor TE,0.5107490722033795,rTeO,Mes,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCS,-0.5429550759400237,lCb,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCV,0.5793247258094287,lCb,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Metastability,0.3215595757358251,lCb,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Net TE,0.15397417871067937,lCb,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Neighbor TE,0.4924165301040984,lCb,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCS,-0.5814153058022892,lMON,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCV,0.5405260696700864,lMON,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Metastability,0.37144703249489086,lMON,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Net TE,0.11974911050742994,lMON,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Neighbor TE,0.4663422163704005,lMON,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCS,-0.5316292284297415,lMOS1,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCV,0.5822735227621947,lMOS1,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Metastability,0.29939280844935434,lMOS1,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Net TE,0.18405119338538567,lMOS1,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Neighbor TE,0.5047940299087585,lMOS1,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCS,-0.5399614968909275,lMOS2,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCV,0.5725373766497486,lMOS2,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Metastability,0.31435258005568584,lMOS2,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Net TE,0.16448715939196837,lMOS2,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Neighbor TE,0.5047464353730761,lMOS2,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCS,-0.5402612094694188,lMOS3,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCV,0.5824785554986709,lMOS3,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Metastability,0.3156381589693138,lMOS3,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Net TE,0.16317906246325173,lMOS3,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Neighbor TE,0.4925258410509019,lMOS3,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCS,-0.5476079802197006,lMOS4,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCV,0.5621269963324073,lMOS4,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Metastability,0.31946172438025583,lMOS4,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Net TE,0.14417630498369846,lMOS4,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Neighbor TE,0.511171340874316,lMOS4,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCS,-0.5491634406545478,lMOS5,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCV,0.5777243520662204,lMOS5,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Metastability,0.3202591342836278,lMOS5,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Net TE,0.1494809348441397,lMOS5,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Neighbor TE,0.48963621751678815,lMOS5,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCS,-0.5451998773173858,lNX,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCV,0.5659488827900485,lNX,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Metastability,0.31980694912984114,lNX,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Net TE,0.1335528199705993,lNX,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Neighbor TE,0.5121973402976304,lNX,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCS,-0.5478225248917458,lRa,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCV,0.5752967836836822,lRa,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Metastability,0.31952539298299437,lRa,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Net TE,0.15185983615690832,lRa,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Neighbor TE,0.4937268529317627,lRa,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCS,-0.5466281816090073,lT,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCV,0.5756859641297984,lT,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Metastability,0.31959560780376595,lT,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Net TE,0.1537997369141127,lT,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Neighbor TE,0.49395099976866635,lT,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCS,-0.5455625366124078,laRF,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCV,0.5765531714091681,laRF,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Metastability,0.31888629430798376,laRF,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Net TE,0.14859045840467794,laRF,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Neighbor TE,0.49616566402429996,laRF,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCS,-0.5393538954458754,limRF,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCV,0.5714225926572106,limRF,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Metastability,0.32157095685943105,limRF,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Net TE,0.14071355968137708,limRF,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Neighbor TE,0.5092793044043473,limRF,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCS,-0.5355890708139789,lpRF,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCV,0.5857777930935887,lpRF,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Metastability,0.327211681616124,lpRF,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Net TE,0.15603410707115167,lpRF,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Neighbor TE,0.4884614592651907,lpRF,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCS,-0.543654616292598,rCb,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCV,0.5750220448341612,rCb,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Metastability,0.32003154297413144,rCb,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Net TE,0.15208212810548588,rCb,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Neighbor TE,0.49823703590860285,rCb,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCS,-0.5794089907289397,rMON,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCV,0.5365525152958354,rMON,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Metastability,0.39283061922789864,rMON,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Net TE,0.11382167461459643,rMON,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Neighbor TE,0.45730225319490586,rMON,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCS,-0.5337258521203964,rMOS1,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCV,0.5807650470373557,rMOS1,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Metastability,0.2973446799194001,rMOS1,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Net TE,0.1793402215788154,rMOS1,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Neighbor TE,0.5072197760002514,rMOS1,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCS,-0.5433637254623234,rMOS2,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCV,0.5767753629981276,rMOS2,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Metastability,0.3173571215908758,rMOS2,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Net TE,0.16029460187182198,rMOS2,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Neighbor TE,0.4956572812704263,rMOS2,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCS,-0.5347743698875999,rMOS3,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCV,0.5845775400245358,rMOS3,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Metastability,0.3071979593045142,rMOS3,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Net TE,0.17419038727858277,rMOS3,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Neighbor TE,0.4975666747171293,rMOS3,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCS,-0.5490667362753464,rMOS4,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCV,0.577144323496299,rMOS4,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Metastability,0.3214316571266927,rMOS4,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Net TE,0.15040967965305926,rMOS4,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Neighbor TE,0.4893758954376384,rMOS4,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCS,-0.543544251912374,rMOS5,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCV,0.5757918474922815,rMOS5,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Metastability,0.31911551041251585,rMOS5,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Net TE,0.15343652138149733,rMOS5,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Neighbor TE,0.497640351554159,rMOS5,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCS,-0.5429638299542103,rNX,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCV,0.5645862818240602,rNX,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Metastability,0.33473075240848854,rNX,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Net TE,0.1304951451916026,rNX,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Neighbor TE,0.5073055787304209,rNX,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCS,-0.5470312356101994,rRa,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCV,0.5742413966233765,rRa,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Metastability,0.3206813474165871,rRa,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Net TE,0.1560630104629843,rRa,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Neighbor TE,0.49377267629459237,rRa,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCS,-0.543768685729335,rT,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCV,0.581366934816637,rT,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Metastability,0.3133440746978813,rT,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Net TE,0.16023209146351886,rT,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Neighbor TE,0.49241168877175767,rT,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCS,-0.5418049498873992,raRF,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCV,0.5900512447841078,raRF,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Metastability,0.3186092533409679,raRF,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Net TE,0.16040623358515005,raRF,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Neighbor TE,0.48067131048022227,raRF,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCS,-0.5446596839325321,rimRF,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCV,0.5758895600811338,rimRF,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Metastability,0.3088722239521151,rimRF,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Net TE,0.1509142199701017,rimRF,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Neighbor TE,0.5035075875989972,rimRF,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCS,-0.5321142502133259,rpRF,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,FCV,0.5697911076477324,rpRF,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Metastability,0.309959093493977,rpRF,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Net TE,0.14037337680387038,rpRF,Hind,
figure_sc_fc_final_overview,C,leave-one-region-out PLS LV1,FC,Neighbor TE,0.525750124879253,rpRF,Hind,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,Clustering,-0.533300970368714,lOB,Tel,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,Modularity Q,0.31377353263081253,lOB,Tel,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,Global Efficiency,-0.2097535725095285,lOB,Tel,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,Post-DCA,0.6043515762464057,lOB,Tel,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,Pre-DCA,-0.3291600046514154,lOB,Tel,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,log10 (Out/In-deg),0.31551948857403866,lOB,Tel,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,Clustering,-0.5608957380241353,lP,Tel,
figure_sc_fc_final_overview,D,leave-one-region-out PLS LV1,SC,Modularity Q,0.305914582091728,lP,Tel,
