Subject,Region,RegionID,Division,PostDCA,NeuronCount,RegionwiseMetastability,GlobalMetastability,TraceSource,MetastabilityDefinition
16,lPO,25,Tel,1.5972895725725633,568,0.12312614008740377,0.03521377909635857,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
16,lSP,28,Tel,1.3712731940440057,822,0.1084342915899358,0.03521377909635857,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
16,rP,58,Tel,1.6274838194004198,703,0.13280659364658995,0.03521377909635857,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
16,rPO,61,Tel,1.5828504374539252,514,0.11731149599163872,0.03521377909635857,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
16,rSP,64,Tel,0.8449219250677052,614,0.122035963941814,0.03521377909635857,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
16,lHb,16,Di,2.3676084202295034,285,0.1483483992642494,0.03521377909635857,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
16,lPT,24,Di,0.4045887279983318,380,0.09396511230327154,0.03521377909635857,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
16,lPrT,26,Di,-0.760839251044076,339,0.051095359665686534,0.03521377909635857,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
16,lTh,30,Di,-0.27932436463978083,941,0.0643883518015388,0.03521377909635857,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
16,rHb,52,Di,1.269284446459516,289,0.12887185862102407,0.03521377909635857,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
16,rPT,60,Di,0.6955220273189893,423,0.10993334846403567,0.03521377909635857,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
16,rPrT,62,Di,-0.8729101402526896,444,0.06041959343856639,0.03521377909635857,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
16,rTh,66,Di,0.12267948011021526,1123,0.10024343279288085,0.03521377909635857,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
16,lTS,32,Mes,-0.038289558822681,212,0.17769365457478314,0.03521377909635857,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
16,lTeO,29,Mes,-0.22102994971595435,6165,0.07630589330755375,0.03521377909635857,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
16,rTS,68,Mes,-0.0707917864782934,98,0.1473439581864948,0.03521377909635857,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
16,rTeO,65,Mes,-0.9360345644680327,6402,0.07996008582444716,0.03521377909635857,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
16,lCb,1,Hind,-0.23156409707923123,1796,0.09326528747013468,0.03521377909635857,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
16,lMON,0,Hind,-0.1885718314625819,979,0.16729765663612872,0.03521377909635857,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
16,lMOS1,2,Hind,0.20229532589358945,1451,0.07648174624024918,0.03521377909635857,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
16,lMOS2,3,Hind,-0.007147165310974443,563,0.059315159191563625,0.03521377909635857,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
16,lMOS3,4,Hind,-0.5280442068802194,1343,0.07894620760158459,0.03521377909635857,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
16,lMOS4,5,Hind,0.1781221791123736,1047,0.05244957851949886,0.03521377909635857,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
16,lMOS5,6,Hind,0.07904857777849517,1227,0.13404695921394924,0.03521377909635857,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
16,lNX,35,Hind,0.5159242026090447,658,0.07510941947698586,0.03521377909635857,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
16,lRa,10,Hind,-0.07359117253107073,342,0.13348415992900403,0.03521377909635857,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
16,lT,11,Hind,-0.7772193815657938,1109,0.08194125447167593,0.03521377909635857,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
16,laRF,12,Hind,-0.564318946902863,421,0.1370302399117982,0.03521377909635857,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
16,limRF,13,Hind,-1.4314709184810288,570,0.09481378966204446,0.03521377909635857,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
16,lpRF,14,Hind,-0.6214145198808102,752,0.12099997456626285,0.03521377909635857,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
16,rCb,37,Hind,-0.5336652505464933,1998,0.08854918821844003,0.03521377909635857,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
16,rMON,36,Hind,-0.20825183989935483,1277,0.1263507489607053,0.03521377909635857,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
16,rMOS1,38,Hind,0.16364639867929043,1425,0.05914334707149757,0.03521377909635857,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
16,rMOS2,39,Hind,0.8422349936180663,609,0.07695470966498236,0.03521377909635857,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
16,rMOS3,40,Hind,-0.5651363701456422,1433,0.09200436766280995,0.03521377909635857,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
16,rMOS4,41,Hind,0.12590502818072719,1423,0.06840000271521329,0.03521377909635857,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
16,rMOS5,42,Hind,0.14031625821006288,1751,0.10026915936542705,0.03521377909635857,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
16,rNX,71,Hind,-0.6893400895121092,618,0.11320064827156728,0.03521377909635857,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
16,rRa,46,Hind,-0.7676411283127857,202,0.1391956971879278,0.03521377909635857,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
16,rT,47,Hind,-1.0407411074881572,1238,0.0793991757077096,0.03521377909635857,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
16,raRF,48,Hind,-0.6631233902290617,387,0.12783032309638254,0.03521377909635857,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
16,rimRF,49,Hind,-1.54619502907132,499,0.08781356939092533,0.03521377909635857,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
16,rpRF,50,Hind,0.10367599956677641,804,0.14206800996636776,0.03521377909635857,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
17,lOB,20,Tel,0.8396904821626903,213,0.16017991778799,0.04717952069474668,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
17,lP,22,Tel,1.231407127758574,859,0.10743986466540129,0.04717952069474668,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
17,lPO,25,Tel,1.5972895725725633,558,0.09320807308311413,0.04717952069474668,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
17,lSP,28,Tel,1.3712731940440057,804,0.0888878421048705,0.04717952069474668,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
17,rP,58,Tel,1.6274838194004198,1036,0.13553847254827328,0.04717952069474668,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
17,rPO,61,Tel,1.5828504374539252,530,0.09178862059016019,0.04717952069474668,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
17,rSP,64,Tel,0.8449219250677052,789,0.1201139133723505,0.04717952069474668,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
17,lHb,16,Di,2.3676084202295034,420,0.14458774048966277,0.04717952069474668,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
17,lPT,24,Di,0.4045887279983318,320,0.08449245350618421,0.04717952069474668,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
17,lPrT,26,Di,-0.760839251044076,384,0.08505590128756044,0.04717952069474668,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
17,lTh,30,Di,-0.27932436463978083,764,0.15145166372643803,0.04717952069474668,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
17,rHb,52,Di,1.269284446459516,349,0.15212443164252934,0.04717952069474668,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
17,rPT,60,Di,0.6955220273189893,350,0.1185889026405012,0.04717952069474668,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
17,rPrT,62,Di,-0.8729101402526896,507,0.07934151386996499,0.04717952069474668,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
17,rTh,66,Di,0.12267948011021526,1006,0.11882055853804604,0.04717952069474668,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
17,lTS,32,Mes,-0.038289558822681,353,0.18998864180101072,0.04717952069474668,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
17,lTeO,29,Mes,-0.22102994971595435,7904,0.18306521799170056,0.04717952069474668,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
17,rTS,68,Mes,-0.0707917864782934,145,0.16265871287768102,0.04717952069474668,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
17,rTeO,65,Mes,-0.9360345644680327,7951,0.1769248209650478,0.04717952069474668,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
17,lCb,1,Hind,-0.23156409707923123,2094,0.13037294395050925,0.04717952069474668,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
17,lMON,0,Hind,-0.1885718314625819,814,0.1860435894276531,0.04717952069474668,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
17,lMOS1,2,Hind,0.20229532589358945,1271,0.12616493087582908,0.04717952069474668,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
17,lMOS2,3,Hind,-0.007147165310974443,373,0.11692232653751575,0.04717952069474668,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
17,lMOS3,4,Hind,-0.5280442068802194,1049,0.1213110889353625,0.04717952069474668,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
17,lMOS4,5,Hind,0.1781221791123736,897,0.0930525886304577,0.04717952069474668,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
17,lMOS5,6,Hind,0.07904857777849517,997,0.12816079914413422,0.04717952069474668,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
17,lNX,35,Hind,0.5159242026090447,289,0.15733149778714292,0.04717952069474668,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
17,lRa,10,Hind,-0.07359117253107073,308,0.09695850948395995,0.04717952069474668,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
17,lT,11,Hind,-0.7772193815657938,1187,0.09793111338747071,0.04717952069474668,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
17,laRF,12,Hind,-0.564318946902863,360,0.0931596873124125,0.04717952069474668,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
17,limRF,13,Hind,-1.4314709184810288,427,0.12050462141129768,0.04717952069474668,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
17,lpRF,14,Hind,-0.6214145198808102,659,0.15093447631682874,0.04717952069474668,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
17,rCb,37,Hind,-0.5336652505464933,2225,0.12647278200895098,0.04717952069474668,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
17,rMON,36,Hind,-0.20825183989935483,960,0.22700752202599844,0.04717952069474668,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
17,rMOS1,38,Hind,0.16364639867929043,1381,0.07269516607359573,0.04717952069474668,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
17,rMOS2,39,Hind,0.8422349936180663,388,0.0750293807228644,0.04717952069474668,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
17,rMOS3,40,Hind,-0.5651363701456422,1340,0.09177867991469243,0.04717952069474668,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
17,rMOS4,41,Hind,0.12590502818072719,1159,0.10730548209375079,0.04717952069474668,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
17,rMOS5,42,Hind,0.14031625821006288,1456,0.1910083909453178,0.04717952069474668,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
17,rNX,71,Hind,-0.6893400895121092,587,0.09030929665812173,0.04717952069474668,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
17,rRa,46,Hind,-0.7676411283127857,224,0.10280683529646169,0.04717952069474668,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
17,rT,47,Hind,-1.0407411074881572,1185,0.0763493849109696,0.04717952069474668,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
17,raRF,48,Hind,-0.6631233902290617,228,0.10367009332399785,0.04717952069474668,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
17,rimRF,49,Hind,-1.54619502907132,298,0.08842417618610804,0.04717952069474668,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
17,rpRF,50,Hind,0.10367599956677641,560,0.07884735890760386,0.04717952069474668,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
18,lOB,20,Tel,0.8396904821626903,33,0.12344716790062057,0.036313404965866665,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
18,lP,22,Tel,1.231407127758574,785,0.10248650546389408,0.036313404965866665,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
18,lPO,25,Tel,1.5972895725725633,463,0.11889017342123485,0.036313404965866665,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
18,lSP,28,Tel,1.3712731940440057,564,0.12157414526732864,0.036313404965866665,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
18,rP,58,Tel,1.6274838194004198,892,0.07403269712930881,0.036313404965866665,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
18,rPO,61,Tel,1.5828504374539252,477,0.09443100141733882,0.036313404965866665,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
18,rSP,64,Tel,0.8449219250677052,564,0.07149528898613373,0.036313404965866665,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
18,lHb,16,Di,2.3676084202295034,254,0.1075552123687877,0.036313404965866665,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
18,lPT,24,Di,0.4045887279983318,313,0.11446272276284777,0.036313404965866665,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
18,lPrT,26,Di,-0.760839251044076,303,0.09499273669100018,0.036313404965866665,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
18,lTh,30,Di,-0.27932436463978083,792,0.09912165628083709,0.036313404965866665,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
18,rHb,52,Di,1.269284446459516,229,0.11382871024994369,0.036313404965866665,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
18,rPT,60,Di,0.6955220273189893,335,0.07959701210516174,0.036313404965866665,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
18,rPrT,62,Di,-0.8729101402526896,414,0.06428186964293063,0.036313404965866665,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
18,rTh,66,Di,0.12267948011021526,1070,0.06386460143884835,0.036313404965866665,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
18,lTS,32,Mes,-0.038289558822681,232,0.11819130919775434,0.036313404965866665,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
18,lTeO,29,Mes,-0.22102994971595435,6511,0.09330326792502454,0.036313404965866665,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
18,rTS,68,Mes,-0.0707917864782934,217,0.11638711437139858,0.036313404965866665,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
18,rTeO,65,Mes,-0.9360345644680327,5927,0.07348969621522698,0.036313404965866665,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
18,lCb,1,Hind,-0.23156409707923123,1910,0.10583478683160229,0.036313404965866665,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
18,lMON,0,Hind,-0.1885718314625819,778,0.12153705584982126,0.036313404965866665,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
18,lMOS1,2,Hind,0.20229532589358945,1293,0.0940680404677326,0.036313404965866665,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
18,lMOS2,3,Hind,-0.007147165310974443,520,0.11237748989815774,0.036313404965866665,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
18,lMOS3,4,Hind,-0.5280442068802194,1090,0.08802138598237721,0.036313404965866665,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
18,lMOS4,5,Hind,0.1781221791123736,852,0.0959004926138758,0.036313404965866665,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
18,lMOS5,6,Hind,0.07904857777849517,1066,0.098726656032344,0.036313404965866665,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
18,lNX,35,Hind,0.5159242026090447,729,0.10614558400538886,0.036313404965866665,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
18,lRa,10,Hind,-0.07359117253107073,316,0.10922234188196057,0.036313404965866665,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
18,lT,11,Hind,-0.7772193815657938,921,0.09492716638078733,0.036313404965866665,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
18,laRF,12,Hind,-0.564318946902863,468,0.10911949363295789,0.036313404965866665,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
18,limRF,13,Hind,-1.4314709184810288,567,0.10175307907769542,0.036313404965866665,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
18,lpRF,14,Hind,-0.6214145198808102,842,0.1278239475803164,0.036313404965866665,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
18,rCb,37,Hind,-0.5336652505464933,1991,0.07930722255549438,0.036313404965866665,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
18,rMON,36,Hind,-0.20825183989935483,881,0.09605534308386646,0.036313404965866665,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
18,rMOS1,38,Hind,0.16364639867929043,1356,0.07495582494140776,0.036313404965866665,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
18,rMOS2,39,Hind,0.8422349936180663,421,0.07868637627752512,0.036313404965866665,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
18,rMOS3,40,Hind,-0.5651363701456422,1156,0.0612328783563288,0.036313404965866665,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
18,rMOS4,41,Hind,0.12590502818072719,975,0.06236220778775803,0.036313404965866665,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
18,rMOS5,42,Hind,0.14031625821006288,1240,0.07961615134383951,0.036313404965866665,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
18,rNX,71,Hind,-0.6893400895121092,710,0.08921117655211572,0.036313404965866665,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
18,rRa,46,Hind,-0.7676411283127857,192,0.115649109671121,0.036313404965866665,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
18,rT,47,Hind,-1.0407411074881572,979,0.06760705147117645,0.036313404965866665,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
18,raRF,48,Hind,-0.6631233902290617,507,0.06572818671095426,0.036313404965866665,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
18,rimRF,49,Hind,-1.54619502907132,522,0.05911706587872756,0.036313404965866665,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
18,rpRF,50,Hind,0.10367599956677641,834,0.0797305740314697,0.036313404965866665,spot_data,var_t(mean_j cos(phi_i(t)-phi_j(t)))
