Subject,StimulusIndex,Region,RegionID,Division,PostDCA,NeuronCount,FCV,NTimepoints,NWindows,TraceSource,FCVDefinition,WindowSize,Overlap
13,10,lMOS1,2,Hind,0.20229532589358945,1217,0.14268123898068905,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,10,lMOS2,3,Hind,-0.007147165310974443,627,0.21031888567913104,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,10,lMOS3,4,Hind,-0.5280442068802194,1262,0.12549562764845468,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,10,lMOS4,5,Hind,0.1781221791123736,967,0.22802674747455176,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,10,lMOS5,6,Hind,0.07904857777849517,1257,0.22585680843868916,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,10,lNX,35,Hind,0.5159242026090447,340,0.24988356932905334,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,10,lRa,10,Hind,-0.07359117253107073,382,0.1953219012053771,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,10,lT,11,Hind,-0.7772193815657938,1384,0.1690440244247702,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,10,laRF,12,Hind,-0.564318946902863,603,0.15539905307345755,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,10,limRF,13,Hind,-1.4314709184810288,814,0.219453674870217,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,10,lpRF,14,Hind,-0.6214145198808102,953,0.18317400339980178,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,10,rCb,37,Hind,-0.5336652505464933,1969,0.22523687917555507,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,10,rMON,36,Hind,-0.20825183989935483,1179,0.21303691161155322,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,10,rMOS1,38,Hind,0.16364639867929043,1455,0.128876824027767,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,10,rMOS2,39,Hind,0.8422349936180663,648,0.21778102676721023,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,10,rMOS3,40,Hind,-0.5651363701456422,1513,0.1475484610382849,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,10,rMOS4,41,Hind,0.12590502818072719,1291,0.14460149154494847,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,10,rMOS5,42,Hind,0.14031625821006288,1685,0.20643180170953734,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,10,rNX,71,Hind,-0.6893400895121092,449,0.20959200976679987,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,10,rRa,46,Hind,-0.7676411283127857,231,0.19094551810117474,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,10,rT,47,Hind,-1.0407411074881572,1382,0.2001989047696848,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,10,raRF,48,Hind,-0.6631233902290617,704,0.21418874550753506,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,10,rimRF,49,Hind,-1.54619502907132,777,0.2473942615313813,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,10,rpRF,50,Hind,0.10367599956677641,1043,0.17066095137459206,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,11,lOB,20,Tel,0.8396904821626903,254,0.23672105198562068,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,11,lP,22,Tel,1.231407127758574,1563,0.27147024322581953,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,11,lPO,25,Tel,1.5972895725725633,557,0.22221509996151162,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,11,lSP,28,Tel,1.3712731940440057,988,0.2878539267185168,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,11,rP,58,Tel,1.6274838194004198,1354,0.2234659364046507,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,11,rPO,61,Tel,1.5828504374539252,624,0.2069613991534539,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,11,rSP,64,Tel,0.8449219250677052,1066,0.2663390060177943,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,11,lHb,16,Di,2.3676084202295034,556,0.2164742630844182,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,11,lPT,24,Di,0.4045887279983318,420,0.16699437348783402,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,11,lPrT,26,Di,-0.760839251044076,541,0.17851382545665365,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,11,lTh,30,Di,-0.27932436463978083,901,0.1543141027562127,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,11,rHb,52,Di,1.269284446459516,466,0.1916690718950411,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,11,rPT,60,Di,0.6955220273189893,499,0.24690888007791403,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,11,rPrT,62,Di,-0.8729101402526896,493,0.13847297945625656,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,11,rTh,66,Di,0.12267948011021526,1300,0.17802601108545776,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,11,lTS,32,Mes,-0.038289558822681,118,0.16386350455600668,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,11,lTeO,29,Mes,-0.22102994971595435,7514,0.20928210554697832,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,11,rTS,68,Mes,-0.0707917864782934,144,0.14701869007460672,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,11,rTeO,65,Mes,-0.9360345644680327,7228,0.23276021850906245,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,11,lCb,1,Hind,-0.23156409707923123,1875,0.20000907033422763,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,11,lMON,0,Hind,-0.1885718314625819,1012,0.2184198659301802,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,11,lMOS1,2,Hind,0.20229532589358945,1217,0.2129426443429485,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,11,lMOS2,3,Hind,-0.007147165310974443,627,0.19040445531490366,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,11,lMOS3,4,Hind,-0.5280442068802194,1262,0.2551223273653015,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,11,lMOS4,5,Hind,0.1781221791123736,967,0.25192381272841385,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,11,lMOS5,6,Hind,0.07904857777849517,1257,0.2443563025022408,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,11,lNX,35,Hind,0.5159242026090447,340,0.24600386490642345,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,11,lRa,10,Hind,-0.07359117253107073,382,0.21394874450628285,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,11,lT,11,Hind,-0.7772193815657938,1384,0.19636146106664423,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,11,laRF,12,Hind,-0.564318946902863,603,0.2322268774608691,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,11,limRF,13,Hind,-1.4314709184810288,814,0.2106728120186285,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,11,lpRF,14,Hind,-0.6214145198808102,953,0.23167593089601013,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,11,rCb,37,Hind,-0.5336652505464933,1969,0.2069772194610479,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,11,rMON,36,Hind,-0.20825183989935483,1179,0.20182060525202344,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,11,rMOS1,38,Hind,0.16364639867929043,1455,0.12631553139737448,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,11,rMOS2,39,Hind,0.8422349936180663,648,0.16501468058312838,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,11,rMOS3,40,Hind,-0.5651363701456422,1513,0.12643443628722473,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,11,rMOS4,41,Hind,0.12590502818072719,1291,0.16685601973556266,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,11,rMOS5,42,Hind,0.14031625821006288,1685,0.2406946098230237,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,11,rNX,71,Hind,-0.6893400895121092,449,0.25998452480100376,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,11,rRa,46,Hind,-0.7676411283127857,231,0.19618919784758512,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,11,rT,47,Hind,-1.0407411074881572,1382,0.1891479033134239,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,11,raRF,48,Hind,-0.6631233902290617,704,0.16087769864786322,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,11,rimRF,49,Hind,-1.54619502907132,777,0.20329521764207034,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,11,rpRF,50,Hind,0.10367599956677641,1043,0.15140982101855496,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,12,lOB,20,Tel,0.8396904821626903,254,0.24800980929099448,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,12,lP,22,Tel,1.231407127758574,1563,0.2730537162164332,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,12,lPO,25,Tel,1.5972895725725633,557,0.22987470596872128,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,12,lSP,28,Tel,1.3712731940440057,988,0.26794587646582735,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,12,rP,58,Tel,1.6274838194004198,1354,0.22215783695009092,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,12,rPO,61,Tel,1.5828504374539252,624,0.2283229449476968,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,12,rSP,64,Tel,0.8449219250677052,1066,0.22757031920581935,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,12,lHb,16,Di,2.3676084202295034,556,0.17132067067548185,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,12,lPT,24,Di,0.4045887279983318,420,0.13807833394235616,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,12,lPrT,26,Di,-0.760839251044076,541,0.16861000722496539,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,12,lTh,30,Di,-0.27932436463978083,901,0.178252235862414,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,12,rHb,52,Di,1.269284446459516,466,0.21482741398726138,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,12,rPT,60,Di,0.6955220273189893,499,0.18596544861955835,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,12,rPrT,62,Di,-0.8729101402526896,493,0.23015410505914347,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,12,rTh,66,Di,0.12267948011021526,1300,0.1837261434927308,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,12,lTS,32,Mes,-0.038289558822681,118,0.14313258835503648,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,12,lTeO,29,Mes,-0.22102994971595435,7514,0.19519397333839725,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,12,rTS,68,Mes,-0.0707917864782934,144,0.1913607146623502,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,12,rTeO,65,Mes,-0.9360345644680327,7228,0.2250315031902315,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,12,lCb,1,Hind,-0.23156409707923123,1875,0.16887174204550448,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,12,lMON,0,Hind,-0.1885718314625819,1012,0.2099575702608355,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,12,lMOS1,2,Hind,0.20229532589358945,1217,0.1420792315998366,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,12,lMOS2,3,Hind,-0.007147165310974443,627,0.20463693757693074,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,12,lMOS3,4,Hind,-0.5280442068802194,1262,0.1391182525524529,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,12,lMOS4,5,Hind,0.1781221791123736,967,0.19696453926003096,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,12,lMOS5,6,Hind,0.07904857777849517,1257,0.2029116238422964,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,12,lNX,35,Hind,0.5159242026090447,340,0.20262386989718814,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,12,lRa,10,Hind,-0.07359117253107073,382,0.20136303828167126,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,12,lT,11,Hind,-0.7772193815657938,1384,0.1701934549005323,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,12,laRF,12,Hind,-0.564318946902863,603,0.1589442822232778,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,12,limRF,13,Hind,-1.4314709184810288,814,0.22226577847938908,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,12,lpRF,14,Hind,-0.6214145198808102,953,0.20079318518252662,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,12,rCb,37,Hind,-0.5336652505464933,1969,0.2635442493604702,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,12,rMON,36,Hind,-0.20825183989935483,1179,0.2034229887298534,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,12,rMOS1,38,Hind,0.16364639867929043,1455,0.2578824549723003,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,12,rMOS2,39,Hind,0.8422349936180663,648,0.22020930433150632,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,12,rMOS3,40,Hind,-0.5651363701456422,1513,0.2588144170638102,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,12,rMOS4,41,Hind,0.12590502818072719,1291,0.20590490796732225,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,12,rMOS5,42,Hind,0.14031625821006288,1685,0.21665601107889582,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,12,rNX,71,Hind,-0.6893400895121092,449,0.19747134177805103,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,12,rRa,46,Hind,-0.7676411283127857,231,0.2257896356491261,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,12,rT,47,Hind,-1.0407411074881572,1382,0.23767478912038095,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,12,raRF,48,Hind,-0.6631233902290617,704,0.2115201525302318,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,12,rimRF,49,Hind,-1.54619502907132,777,0.21045422656898952,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
13,12,rpRF,50,Hind,0.10367599956677641,1043,0.2110870323318026,50,7,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,0,lOB,20,Tel,0.8396904821626903,192,0.0,21,1,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,0,lP,22,Tel,1.231407127758574,1221,0.0,21,1,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,0,lPO,25,Tel,1.5972895725725633,631,0.0,21,1,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,0,lSP,28,Tel,1.3712731940440057,1001,0.0,21,1,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,0,rP,58,Tel,1.6274838194004198,1123,0.0,21,1,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,0,rPO,61,Tel,1.5828504374539252,624,0.0,21,1,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,0,rSP,64,Tel,0.8449219250677052,895,0.0,21,1,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,0,lHb,16,Di,2.3676084202295034,532,0.0,21,1,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,0,lPT,24,Di,0.4045887279983318,437,0.0,21,1,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,0,lPrT,26,Di,-0.760839251044076,652,0.0,21,1,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,0,lTh,30,Di,-0.27932436463978083,1209,0.0,21,1,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,0,rHb,52,Di,1.269284446459516,452,0.0,21,1,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,0,rPT,60,Di,0.6955220273189893,435,0.0,21,1,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,0,rPrT,62,Di,-0.8729101402526896,624,0.0,21,1,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,0,rTh,66,Di,0.12267948011021526,1386,0.0,21,1,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,0,lTS,32,Mes,-0.038289558822681,251,0.0,21,1,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,0,lTeO,29,Mes,-0.22102994971595435,7219,0.0,21,1,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,0,rTS,68,Mes,-0.0707917864782934,203,0.0,21,1,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,0,rTeO,65,Mes,-0.9360345644680327,6806,0.0,21,1,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,0,lCb,1,Hind,-0.23156409707923123,1873,0.0,21,1,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,0,lMON,0,Hind,-0.1885718314625819,1151,0.0,21,1,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,0,lMOS1,2,Hind,0.20229532589358945,1898,0.0,21,1,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,0,lMOS2,3,Hind,-0.007147165310974443,1068,0.0,21,1,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,0,lMOS3,4,Hind,-0.5280442068802194,1413,0.0,21,1,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,0,lMOS4,5,Hind,0.1781221791123736,1173,0.0,21,1,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,0,lMOS5,6,Hind,0.07904857777849517,1380,0.0,21,1,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,0,lNX,35,Hind,0.5159242026090447,653,0.0,21,1,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,0,lRa,10,Hind,-0.07359117253107073,636,0.0,21,1,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,0,lT,11,Hind,-0.7772193815657938,1553,0.0,21,1,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,0,laRF,12,Hind,-0.564318946902863,405,0.0,21,1,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,0,limRF,13,Hind,-1.4314709184810288,606,0.0,21,1,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,0,lpRF,14,Hind,-0.6214145198808102,745,0.0,21,1,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,0,rCb,37,Hind,-0.5336652505464933,1784,0.0,21,1,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,0,rMON,36,Hind,-0.20825183989935483,1275,0.0,21,1,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,0,rMOS1,38,Hind,0.16364639867929043,1923,0.0,21,1,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,0,rMOS2,39,Hind,0.8422349936180663,913,0.0,21,1,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,0,rMOS3,40,Hind,-0.5651363701456422,1490,0.0,21,1,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,0,rMOS4,41,Hind,0.12590502818072719,1294,0.0,21,1,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,0,rMOS5,42,Hind,0.14031625821006288,1831,0.0,21,1,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,0,rNX,71,Hind,-0.6893400895121092,781,0.0,21,1,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,0,rRa,46,Hind,-0.7676411283127857,379,0.0,21,1,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,0,rT,47,Hind,-1.0407411074881572,1615,0.0,21,1,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,0,raRF,48,Hind,-0.6631233902290617,457,0.0,21,1,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,0,rimRF,49,Hind,-1.54619502907132,664,0.0,21,1,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,0,rpRF,50,Hind,0.10367599956677641,947,0.0,21,1,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,3,lOB,20,Tel,0.8396904821626903,192,0.45172113534160396,669,130,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,3,lP,22,Tel,1.231407127758574,1221,0.3935530815806392,669,130,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,3,lPO,25,Tel,1.5972895725725633,631,0.29081322057393594,669,130,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,3,lSP,28,Tel,1.3712731940440057,1001,0.38971230581253324,669,130,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,3,rP,58,Tel,1.6274838194004198,1123,0.4104512079700849,669,130,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,3,rPO,61,Tel,1.5828504374539252,624,0.3063218070573342,669,130,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,3,rSP,64,Tel,0.8449219250677052,895,0.3532601770820429,669,130,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,3,lHb,16,Di,2.3676084202295034,532,0.38410807639005284,669,130,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,3,lPT,24,Di,0.4045887279983318,437,0.33001779508068263,669,130,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,3,lPrT,26,Di,-0.760839251044076,652,0.31294197616923025,669,130,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,3,lTh,30,Di,-0.27932436463978083,1209,0.2745960767038605,669,130,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,3,rHb,52,Di,1.269284446459516,452,0.39079133363134383,669,130,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,3,rPT,60,Di,0.6955220273189893,435,0.31053431366106987,669,130,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,3,rPrT,62,Di,-0.8729101402526896,624,0.2936670439620407,669,130,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,3,rTh,66,Di,0.12267948011021526,1386,0.2679683840548036,669,130,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,3,lTS,32,Mes,-0.038289558822681,251,0.37802391650380096,669,130,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,3,lTeO,29,Mes,-0.22102994971595435,7219,0.29530074118179866,669,130,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,3,rTS,68,Mes,-0.0707917864782934,203,0.3733894765501603,669,130,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,3,rTeO,65,Mes,-0.9360345644680327,6806,0.3507962141778486,669,130,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,3,lCb,1,Hind,-0.23156409707923123,1873,0.3306237375719197,669,130,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,3,lMON,0,Hind,-0.1885718314625819,1151,0.34059908417023715,669,130,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,3,lMOS1,2,Hind,0.20229532589358945,1898,0.2868335003763256,669,130,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,3,lMOS2,3,Hind,-0.007147165310974443,1068,0.3389464507565432,669,130,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,3,lMOS3,4,Hind,-0.5280442068802194,1413,0.3486906808999002,669,130,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,3,lMOS4,5,Hind,0.1781221791123736,1173,0.2735028382037843,669,130,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,3,lMOS5,6,Hind,0.07904857777849517,1380,0.34390091709706316,669,130,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,3,lNX,35,Hind,0.5159242026090447,653,0.3247125826009233,669,130,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,3,lRa,10,Hind,-0.07359117253107073,636,0.34150152663245237,669,130,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,3,lT,11,Hind,-0.7772193815657938,1553,0.3251333087200305,669,130,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,3,laRF,12,Hind,-0.564318946902863,405,0.3447039242074625,669,130,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
14,3,limRF,13,Hind,-1.4314709184810288,606,0.27989429671976535,669,130,stim_data,std of sliding-window FC; same stimulus-index timepoints concatenated,20,15
